id,timestamp,url,message_type,message_class,message_content
2510,1487306222687 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2511,1487306283600 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2512,1487306319526 ,/service/resource/sharing/resource?code=275249f71b9d074e ajax GET,ERROR,[com.neusoft.chartsshow.books.controller.ResourceSharingController],�?要登录\n
2513,1487306368927 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2602,1487306531752 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2603,1487306567617 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
2604,1487306710263 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2605,1487306725074 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
2606,1487306733516 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
2607,1487306747587 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2608,1487306819378 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2609,1487306910499 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
2610,1487306913067 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
2611,1487306913412 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
2612,1487306914291 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
2613,1487306916447 ,/service/charting/resource/image?path=/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png
2699,1487307156065 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
2700,1487307245983 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
2701,1487307291931 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2702,1487307312720 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
2703,1487307397629 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
2704,1487307469176 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2705,1487307637260 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2706,1487307649656 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2707,1487307687299 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
2708,1487307688132 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
2709,1487307689184 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
2710,1487307690236 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
2711,1487307691190 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
2712,1487307692377 ,/service/charting/resource/image?path=/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png
2713,1487307697128 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
2805,1487307730416 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
2806,1487307731094 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
2807,1487307946177 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
2808,1487307946749 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
2809,1487307948076 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
2810,1487307948244 ,/service/charting/resource/image?path=/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png
2811,1487307949328 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
2812,1487307950107 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
2813,1487308163719 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2891,1487308341302 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2892,1487308442862 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2893,1487308485734 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
2894,1487308486212 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
2895,1487308487697 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
2896,1487308488704 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
2897,1487308489709 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
2898,1487308489866 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
2899,1487308490739 ,/service/charting/resource/image?path=/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png
2900,1487308534386 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2901,1487308770448 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2902,1487308776454 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2903,1487308800358 ,/service/resource/sharing/resource?code=1c22e52de16618b7 ajax GET,ERROR,[com.neusoft.chartsshow.books.controller.ResourceSharingController],�?要访问密码\n
2904,1487308807476 ,/service/resource/sharing/resource?code=1c22e52de16618b7&pass=BARQ ajax GET,ERROR,[com.neusoft.chartsshow.books.controller.ResourceSharingController],访问密码错误
2905,1487308824903 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
2906,1487308831114 ,/login/cas?ticket=ST-4309-bvVlX7rUuRVg6e5FCkrR-cas01.tubiaoxiu.com GET,WARN,[org.hibernate.engine.jdbc.spi.SqlExceptionHelper],"SQLError:1406,SQLState:22001"
2907,1487308831114 ,/login/cas?ticket=ST-4309-bvVlX7rUuRVg6e5FCkrR-cas01.tubiaoxiu.com GET,ERROR,[org.hibernate.engine.jdbc.spi.SqlExceptionHelper],Datatruncation:Datatoolongforcolumn'referer'atrow1
2908,1487308831116 ,/login/cas?ticket=ST-4309-bvVlX7rUuRVg6e5FCkrR-cas01.tubiaoxiu.com GET,WARN,[org.hibernate.engine.jdbc.spi.SqlExceptionHelper],"SQLWarningCode:1406,SQLState:22001"
2910,1487308831123 ,/login/cas?ticket=ST-4309-bvVlX7rUuRVg6e5FCkrR-cas01.tubiaoxiu.com GET,WARN,[com.neusoft.chartsshow.security.authentication.springsecurity.cas.CSCasAuthenticationSuccessHandler],Userauthenticationaccessstatsupdatefailed.
2911,1487308832832 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
2912,1487308835252 ,/service/charting/themedata/saveas ajax POST,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],"Index:0,Size:0"
2913,1487308868155 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3000,1487308925281 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3001,1487308939761 ,/service/charting/resource/image?path=/book/icon/5cad395bd8aeb7de22dc477d2aa3e923.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Filecopyerror:/book/icon/5cad395bd8aeb7de22dc477d2aa3e923.png
3002,1487308944785 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3003,1487308985974 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3004,1487309004033 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3005,1487309017172 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3006,1487309024325 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3007,1487309037167 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3008,1487309076885 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3009,1487309176154 ,/service/resource/sharing?id=9f2c3928-0cc1-4d22-a543-27d4db883c6b&type=0 ajax DELETE,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column94.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
3011,1487309176155 ,/service/resource/sharing?id=9f2c3928-0cc1-4d22-a543-27d4db883c6b&type=0 ajax DELETE,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column138.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
3012,1487309176164 ,/service/resource/sharing?id=9f2c3928-0cc1-4d22-a543-27d4db883c6b&type=0 ajax DELETE,WARN,[org.hibernate.hql.internal.ast.HqlSqlWalker],"[DEPRECATION]Encounteredpositionalparameternearline1,column103.Positionalparameterareconsidereddeprecated;usenamedparametersorJPA-stylepositionalparametersinstead."
3013,1487309231380 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3091,1487309504163 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3092,1487309508415 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3093,1487309535160 ,/login/cas?ticket=ST-4316-0fooinbidIhpntYch7XR-cas01.tubiaoxiu.com GET,WARN,[org.hibernate.engine.jdbc.spi.SqlExceptionHelper],"SQLError:1406,SQLState:22001"
3094,1487309535161 ,/login/cas?ticket=ST-4316-0fooinbidIhpntYch7XR-cas01.tubiaoxiu.com GET,ERROR,[org.hibernate.engine.jdbc.spi.SqlExceptionHelper],Datatruncation:Datatoolongforcolumn'referer'atrow1
3095,1487309535162 ,/login/cas?ticket=ST-4316-0fooinbidIhpntYch7XR-cas01.tubiaoxiu.com GET,WARN,[org.hibernate.engine.jdbc.spi.SqlExceptionHelper],"SQLWarningCode:1406,SQLState:22001"
3097,1487309535170 ,/login/cas?ticket=ST-4316-0fooinbidIhpntYch7XR-cas01.tubiaoxiu.com GET,WARN,[com.neusoft.chartsshow.security.authentication.springsecurity.cas.CSCasAuthenticationSuccessHandler],Userauthenticationaccessstatsupdatefailed.
3098,1487309555993 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3099,1487309580263 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3100,1487309600034 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3101,1487309634581 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3102,1487309647542 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3103,1487309657178 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3104,1487309758247 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3105,1487309777160 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3106,1487309859723 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3107,1487309879027 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3108,1487309903189 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3109,1487309971213 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3110,1487310016670 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3111,1487310047478 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3112,1487310068955 ,/service/charting/themedata/saveas ajax POST,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],"Index:0,Size:0"
3113,1487310080094 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3205,1487310126461 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3206,1487310391494 ,/service/activity/stgv/reg ajax POST,WARN,[org.hibernate.engine.jdbc.spi.SqlExceptionHelper],"SQLWarningCode:1292,SQLState:22007"
3207,1487310391495 ,/service/activity/stgv/reg ajax POST,WARN,[org.hibernate.engine.jdbc.spi.SqlExceptionHelper],Incorrectdatevalue:'2017-03-1713:46:31.482'forcolumn'silver_expire'atrow1
3208,1487310398372 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3209,1487310486147 ,/service/activity/stgv/verify_code ajax POST,ERROR,[com.neusoft.chartsshow.activity.controller.ShareToGetVipController],用户已存在\n
3210,1487310510617 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3211,1487310545490 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3212,1487310644149 ,/service/charting/themedata/saveas ajax POST,ERROR,[com.neusoft.saca.dataviz.charting.controller.ChartingController],"Index:0,Size:0"
3213,1487310649939 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3290,1487310821046 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
3291,1487310821589 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
3292,1487310822814 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3293,1487310822984 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
3294,1487310824004 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
3295,1487310824071 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
3296,1487310825104 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
3297,1487310826019 ,/service/charting/resource/image?path=/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png
3298,1487310830970 ,/service/charting/resource/image?path=/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/ffe185fe-37ae-475d-bac3-b9042d0e0f36.png
3299,1487310831831 ,/service/charting/resource/image?path=/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/c52a11c2-145c-4284-9a17-af9f3c238022.png
3300,1487310890859 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2WeixinResourceManager],[Weixintokencheck]Non-positiveexpirationtoken.Checkpassed.
3301,1487311036730 ,/service/registration/checkname ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.RegistrationController],昵称已存在\n
3302,1487311040603 ,/service/registration/checkname ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.RegistrationController],昵称已存在\n
3303,1487311091043 ,/service/registration/adduser ajax POST,ERROR,[com.neusoft.chartsshow.security.user.controller.RegistrationController],昵称已存在\n
3304,1487311103066 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3305,1487311134565 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3306,1487311235917 ,/service/user/info ajax GET,WARN,[com.neusoft.chartsshow.security.user.service.external.OAuth2QQResourceManager],[QQtokencheck]Non-positiveexpirationtoken.Checkpassed.
3307,1487311276727 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
3308,1487311277454 ,/service/charting/resource/image?path=/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/20e862b7-a8ad-4a24-982b-4c91d72219ae.png
3309,1487311278617 ,/service/charting/resource/image?path=/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/36ceb6de-4985-4c3a-ba55-e9d185bfbf16.png
3310,1487311279838 ,/service/charting/resource/image?path=/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png GET,ERROR,[com.neusoft.saca.dataviz.charting.controller.ResourceController],Errorfilepath:/book/image/30a2a611-b179-4778-a676-fb87a5998b27.png
