activeThreads,clients,cpu,fileDescriptors,free_disk_space,httpMeanTimes,httpSystemErrors,http_Gobal_Hits,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedPhysicalMemorySize
198,300,1,764,23867600000,16045,4.34783,39033,1,218,200,1220840,285,363796000,1841950000
195,300,1,536,23865900000,70679,74.9064,39102,0.4,218,196,2953620,285,355759000,1842140000
200,300,0,972,23865700000,182748,5.40541,39480,0.01,218,200,773889,286,324291000,1841140000
200,300,0,1149,23865600000,316313,5.55556,39565,0.19,218,200,613635,286,370734000,1842750000
199,300,1,1311,23865500000,164180,5.55556,39648,0.03,218,200,737180,286,295922000,1845130000
200,300,1,1574,23865400000,583693,0,39767,0,218,200,687114,286,375104000,1848110000
200,300,1,1574,23865400000,583693,0,39767,0,218,200,687114,286,375104000,1848110000
200,300,1,1574,23865400000,583693,0,39767,0,218,200,687114,286,375104000,1848110000
198,300,1,1464,23863700000,28371,12.6984,40053,0.47,218,200,1171640,286,409311000,1854940000
198,300,1,1464,23863700000,28371,12.6984,40053,0.47,218,200,1171640,286,409311000,1854940000
198,300,1,1464,23863700000,28371,12.6984,40053,0.47,218,200,1171640,286,409311000,1854940000
198,300,1,1464,23863700000,28371,12.6984,40053,0.47,218,200,1171640,286,409311000,1854940000
198,300,1,1464,23863700000,28371,12.6984,40053,0.47,218,200,1171640,286,409311000,1854940000
198,300,1,1464,23863700000,28371,12.6984,40053,0.47,218,200,1171640,286,409311000,1854940000
198,300,1,1464,23863700000,28371,12.6984,40053,0.47,218,200,1171640,286,409311000,1854940000
2,300,4,378,23856900000,15108,89.2291,40116,0.32,218,3,10220800,286,332021000,1858640000
82,300,1,441,23856800000,3077,0,41063,0.19,127,82,1585560,287,374099000,1844920000
85,300,1,442,23856700000,22399,0,41130,0.07,127,85,1903030,287,409770000,1821810000
126,300,1,486,23856600000,63621,1.23457,41208,0.03,178,127,1346340,287,333915000,1827140000
196,300,1,669,23856400000,108536,4.87805,41370,0.03,218,200,1330810,287,424500000,1835320000
198,300,1,662,23856300000,36359,3.61446,41452,0.15,218,200,1527280,287,337939000,1836570000
198,300,1,662,23856300000,36359,3.61446,41452,0.15,218,200,1527280,287,337939000,1836570000
16,300,1,374,23854600000,118088,77.1739,41535,0.05,218,16,3650090,287,339049000,1841240000
16,300,1,358,23853200000,17763,67.4757,41811,0.02,213,16,2813240,287,405948000,1842560000
26,300,1,368,23852400000,11716,50.641,42017,0.01,172,26,2604450,287,406489000,1835830000
160,300,1,511,23852200000,3125,0,42173,0,188,160,1349430,287,323338000,1835500000
194,300,1,942,23852000000,81131,10,42389,0.03,218,200,1431450,287,327511000,1844770000
196,300,1,1229,23851800000,129332,8.10811,42532,0,218,200,1414370,287,405920000,1849240000
196,300,1,1229,23851800000,129332,8.10811,42532,0,218,200,1414370,287,405920000,1849240000
195,300,2,1105,23850100000,167675,77.907,42606,0,218,200,3342390,287,246084000,1853560000
195,300,2,1105,23850100000,167675,77.907,42606,0,218,200,3342390,287,246084000,1853560000
195,300,2,1105,23850100000,167675,77.907,42606,0,218,200,3342390,287,246084000,1853560000
0,300,3,350,23844300000,19994,92.3077,42864,0.29,218,5,8776120,287,175060000,1855240000
47,300,1,435,23843800000,5863,32,43657,0.51,139,47,2327480,287,256497000,1844510000
98,300,1,478,23843700000,13574,1.53846,43757,0.19,136,98,1688960,287,293371000,1824450000
198,300,1,541,23843600000,5782,0,43822,0.07,217,198,1756020,287,204488000,1831860000
194,300,1,837,23843400000,28577,16.6667,44005,0,218,200,1117840,287,183776000,1836670000
196,300,1,871,23843300000,55876,14.7541,44065,0.04,218,200,1378550,287,215377000,1838170000
196,300,1,871,23843300000,55876,14.7541,44065,0.04,218,200,1378550,287,215377000,1838170000
196,300,1,871,23843300000,55876,14.7541,44065,0.04,218,200,1378550,287,215377000,1838170000
196,300,1,601,23841600000,225792,79.6813,44126,0.01,218,200,3365720,287,218636000,1842750000
8,300,2,352,23838800000,36327,85.2713,44377,2.01,218,8,5050760,287,225199000,1846950000
56,300,1,418,23838000000,3538,56.1538,44764,0.74,148,56,2292130,287,222781000,1838940000
170,300,1,520,23837900000,2309,0,44894,0.27,197,170,1189050,287,260027000,1837850000
199,300,1,950,23837700000,8921,8.57143,45094,0.05,218,200,646067,287,258947000,1846000000
200,300,1,1043,23837600000,10044,6.81818,45129,0.06,218,200,924688,287,289432000,1847670000
200,300,1,1043,23837600000,10044,6.81818,45129,0.06,218,200,924688,287,289432000,1847670000
199,300,1,869,23835800000,270157,84.0336,45173,0.02,218,200,2843180,287,294502000,1850830000
199,300,1,869,23835800000,270157,84.0336,45173,0.02,218,200,2843180,287,294502000,1850830000
199,300,1,869,23835800000,270157,84.0336,45173,0.02,218,200,2843180,287,294502000,1850830000
5,300,2,349,23832000000,27563,91.8561,45411,0.01,218,7,5783580,287,202541000,1859730000
86,300,1,429,23830600000,4927,71.6418,45939,0.12,209,86,2703610,287,285900000,1860390000
200,300,1,707,23830400000,76396,2.7027,46173,0.02,218,200,808095,287,226730000,1851970000
199,300,1,1370,23830300000,198382,4.87805,46310,0,218,200,785306,287,225884000,1857700000
199,300,1,1370,23830300000,198382,4.87805,46310,0,218,200,785306,287,225884000,1857700000
200,300,2,1283,23828400000,176167,85.8268,46351,0.05,218,200,3030930,287,244791000,1861840000
200,300,2,1283,23828400000,176167,85.8268,46351,0.05,218,200,3030930,287,244791000,1861840000
200,300,2,1283,23828400000,176167,85.8268,46351,0.05,218,200,3030930,287,244791000,1861840000
200,300,3,1283,23828400000,176167,85.8268,46351,0.05,218,200,3030930,287,211991000,1861840000
200,300,3,702,23823200000,22206,94.5115,46605,0.1,218,200,7531630,287,211991000,1855030000
98,300,2,448,23819400000,4698,85.4167,47516,0.28,218,98,5286110,287,214105000,1841350000
199,300,1,670,23819300000,13718,2.5,47797,0.06,218,200,627983,287,273419000,1824150000
200,300,1,1108,23819100000,98858,0,47950,0.01,218,200,674384,287,253544000,1824510000
200,300,1,1108,23819100000,98858,0,47950,0.01,218,200,674384,287,253544000,1824510000
200,300,1,1108,23819100000,98858,0,47950,0.01,218,200,674384,287,253544000,1824510000
199,300,1,961,23817500000,258405,85,47989,0.06,218,200,2666910,287,250559000,1826410000
199,300,1,961,23817500000,258405,85,47989,0.06,218,200,2666910,287,250559000,1826410000
199,300,1,961,23817500000,258405,85,47989,0.06,218,200,2666910,287,250559000,1826410000
21,300,3,365,23812800000,24873,95.6661,48229,0.02,218,22,6504230,287,275463000,1837740000
47,300,1,394,23811600000,4497,79.8817,48852,0.09,168,47,2009260,287,333018000,1835140000
165,300,1,510,23811400000,2463,0,49021,0.03,186,165,675664,287,234829000,1823540000
200,300,1,959,23811300000,77445,0,49144,0.05,218,200,464990,287,330351000,1829070000
200,300,1,1056,23811300000,98157,0,49170,0.06,218,200,453539,287,235975000,1830360000
200,300,1,1056,23811300000,98157,0,49170,0.06,218,200,453539,287,235975000,1830360000
200,300,1,901,23809600000,259090,85.8369,49201,0.02,218,200,2543460,287,351365000,1833150000
200,300,1,901,23809600000,259090,85.8369,49201,0.02,218,200,2543460,287,351365000,1833150000
200,300,1,901,23809600000,259090,85.8369,49201,0.02,218,200,2543460,287,351365000,1833150000
21,300,3,363,23805000000,27414,95.2769,49434,0.01,218,21,6315140,287,237953000,1845340000
62,300,1,406,23803600000,9376,83.7989,50048,0,202,62,2100350,287,315658000,1846370000
200,300,1,889,23803400000,6416,0,50291,0.29,218,200,537719,287,257988000,1836840000
200,300,1,1441,23803400000,31563,4.7619,50375,0.01,218,200,360727,287,337594000,1843440000
200,300,1,1338,23801700000,295153,88.7931,50396,0.14,218,200,2547140,287,345259000,1846180000
200,300,1,1338,23801700000,295153,88.7931,50396,0.14,218,200,2547140,287,345259000,1846180000
200,300,1,1338,23801700000,295153,88.7931,50396,0.14,218,200,2547140,287,345259000,1846180000
200,300,1,1338,23801700000,295153,88.7931,50396,0.14,218,200,2547140,287,345259000,1846180000
200,300,1,1338,23801700000,295153,88.7931,50396,0.14,218,200,2547140,287,345259000,1846180000
4,300,4,347,23793800000,21218,96.4912,50628,0.05,218,4,10496500,287,289946000,1844510000
102,300,1,449,23793700000,1141,0,51654,0.02,144,102,407836,287,322732000,1834850000
173,300,1,525,23793700000,6577,0,51680,0.01,196,173,420055,287,350255000,1819310000
200,300,1,1055,23793500000,11428,0,51822,0.04,218,200,263165,287,364938000,1826930000
200,300,1,1055,23793500000,11428,0,51822,0.04,218,200,263165,287,364938000,1826930000
200,300,1,1055,23793500000,11428,0,51822,0.04,218,200,263165,287,364938000,1826930000
200,300,1,1055,23793500000,11428,0,51822,0.04,218,200,263165,287,364938000,1826930000
200,300,1,1055,23793500000,11428,0,51822,0.04,218,200,263165,287,364938000,1826930000
200,300,1,1055,23793500000,11428,0,51822,0.04,218,200,263165,287,364938000,1826930000
12,300,3,357,23787900000,127681,96.5616,51842,0.01,218,12,7554650,287,369532000,1839800000
111,300,1,453,23787700000,4410,33.3333,52540,0.01,153,111,487894,287,284518000,1832600000
200,300,0,618,23787600000,11063,0,52591,0,218,200,375072,287,336738000,1829180000
200,300,0,1105,23787500000,4687,0,52671,0.65,218,200,226994,287,315201000,1834240000
200,300,0,1105,23787500000,4687,0,52671,0.65,218,200,226994,287,315201000,1834240000
200,300,0,1105,23787500000,4687,0,52671,0.65,218,200,226994,287,315201000,1834240000
200,300,0,1105,23787500000,4687,0,52671,0.65,218,200,226994,287,315201000,1834240000
200,300,0,1105,23787500000,4687,0,52671,0.65,218,200,226994,287,315201000,1834240000
1,300,3,347,23781500000,118086,96.6843,52685,1.21,218,1,7977820,287,377376000,1847750000
200,300,0,1105,23787500000,4687,0,52671,0.65,218,200,226994,287,315201000,1834240000
124,300,1,466,23781300000,2025,17.5,53439,0.44,143,124,668497,287,301326000,1838510000
200,300,1,1483,23781100000,17618,0,53554,0.03,218,200,80499,287,325852000,1842590000
200,300,1,1458,23779500000,372941,90.4977,53559,0.09,218,200,2409460,287,327654000,1850740000
200,300,1,1458,23779500000,372941,90.4977,53559,0.09,218,200,2409460,287,327654000,1850740000
200,300,1,1458,23779500000,372941,90.4977,53559,0.09,218,200,2409460,287,327654000,1850740000
200,300,1,1458,23779500000,372941,90.4977,53559,0.09,218,200,2409460,287,327654000,1850740000
200,300,1,1458,23779500000,372941,90.4977,53559,0.09,218,200,2409460,287,327654000,1850740000
200,300,1,1458,23779500000,372941,90.4977,53559,0.09,218,200,2409460,287,327654000,1850740000
200,300,5,568,23771500000,6222,95.872,53780,0.66,218,200,10682100,287,383438000,1848590000
130,300,2,472,23769500000,28716,90.5512,54749,0.28,218,130,2957230,287,420259000,1853020000
200,300,1,1173,23769300000,10017,0,55077,0.06,218,200,159437,287,431748000,1836190000
200,300,1,1173,23769300000,10017,0,55077,0.06,218,200,159437,287,431748000,1836190000
200,300,2,1103,23767500000,374580,90.708,55089,0.18,218,200,2685060,287,155670000,1839080000
200,300,2,1103,23767500000,374580,90.708,55089,0.18,218,200,2685060,287,155670000,1839080000
200,300,2,1103,23767500000,374580,90.708,55089,0.18,218,200,2685060,287,155670000,1839080000
200,300,2,1103,23767500000,374580,90.708,55089,0.18,218,200,2685060,287,155670000,1839080000
200,300,2,1103,23767500000,374580,90.708,55089,0.18,218,200,2685060,287,155670000,1839080000
13,300,3,422,23761100000,8603,96.0543,55315,0.1,218,79,8158540,287,251702000,1854990000
64,300,1,409,23760900000,988,42.8571,56126,0.24,124,64,868296,287,195322000,1844260000
199,300,1,1035,23760700000,95081,7.14286,56222,0.07,218,200,208352,287,212268000,1841720000
199,300,1,1035,23760700000,95081,7.14286,56222,0.07,218,200,208352,287,212268000,1841720000
199,300,1,1035,23760700000,95081,7.14286,56222,0.07,218,200,208352,287,212268000,1841720000
199,300,1,1035,23760700000,95081,7.14286,56222,0.07,218,200,208352,287,212268000,1841720000
199,300,1,1035,23760700000,95081,7.14286,56222,0.07,218,200,208352,287,212268000,1841720000
200,300,2,695,23757200000,177980,94.6136,56236,0.4,218,200,4891280,287,190275000,1849340000
200,300,2,695,23757200000,177980,94.6136,56236,0.4,218,200,4891280,287,190275000,1849340000
0,300,2,374,23754200000,8827,95.3488,56663,0.18,218,0,4219340,287,225361000,1857640000
38,300,0,384,23754100000,2180,25,57050,0.07,69,38,395503,287,255758000,1837300000
151,300,0,495,23754000000,1538,0,57074,0.02,170,151,257108,287,281261000,1836900000
200,295,0,1084,23753900000,12018,0,57156,0.01,218,200,159533,287,267553000,1850850000
200,295,0,1084,23753900000,12018,0,57156,0.01,218,200,159533,287,267553000,1850850000
200,295,0,1084,23753900000,12018,0,57156,0.01,218,200,159533,287,267553000,1850850000
200,295,0,1084,23753900000,12018,0,57156,0.01,218,200,159533,287,267553000,1850850000
200,295,0,1084,23753900000,12018,0,57156,0.01,218,200,159533,287,267553000,1850850000
199,295,3,556,23748900000,118896,95.7346,57166,2.44,218,200,6648090,287,207830000,1851680000
65,295,1,410,23747100000,10934,92.0949,57799,0.89,218,65,2674630,287,230427000,1858330000
69,290,2,412,23746100000,9754,85.2174,58052,0.36,140,69,1374710,287,239979000,1821500000
149,290,2,492,23746000000,1776,0,58167,0.13,168,149,242086,287,268179000,1812880000
199,275,1,1080,23745900000,9425,8.33333,58230,0,218,200,184628,287,250298000,1825400000
199,275,1,1080,23745900000,9425,8.33333,58230,0,218,200,184628,287,250298000,1825400000
199,275,1,1080,23745900000,9425,8.33333,58230,0,218,200,184628,287,250298000,1825400000
199,275,1,1080,23745900000,9425,8.33333,58230,0,218,200,184628,287,250298000,1825400000
199,275,1,1080,23745900000,9425,8.33333,58230,0,218,200,184628,287,250298000,1825400000
123,275,3,472,23741000000,119946,96.7742,58242,0,218,123,6577650,287,298514000,1836250000
0,270,2,343,23738800000,15426,93.4708,58862,1.25,218,0,3336700,287,231925000,1843640000
98,270,1,440,23738400000,1435,66.6667,59153,0.46,161,98,713350,287,306254000,1838230000
166,265,1,508,23738400000,1980,0,59207,0.41,185,166,339288,287,202806000,1831880000
200,255,1,1106,23738300000,12014,0,59278,0.05,218,200,86074,287,305677000,1836620000
200,255,1,1106,23738300000,12014,0,59278,0.05,218,200,86074,287,305677000,1836620000
200,250,1,1106,23738300000,12014,0,59278,0.05,218,200,86074,287,305677000,1836620000
200,250,1,1106,23738300000,12014,0,59278,0.05,218,200,86074,287,305677000,1836620000
200,250,1,1106,23738300000,12014,0,59278,0.05,218,200,86074,287,305677000,1836620000
199,250,3,567,23733100000,124144,96.4856,59284,0.09,218,200,7003490,288,248859000,1847100000
93,250,2,436,23730800000,13078,88.2911,59910,0.03,218,93,3588650,288,203077000,1854950000
199,235,1,936,23730600000,24818,7.14286,60291,0,218,200,209708,288,313300000,1844210000
200,230,1,1169,23730600000,12821,0,60326,0,218,200,215226,288,240940000,1847550000
200,230,1,1169,23730600000,12821,0,60326,0,218,200,215226,288,240940000,1847550000
200,230,1,1169,23730600000,12821,0,60326,0,218,200,215226,288,240940000,1847550000
200,230,1,1169,23730600000,12821,0,60326,0,218,200,215226,288,240940000,1847550000
200,230,1,1169,23730600000,12821,0,60326,0,218,200,215226,288,240940000,1847550000
1,230,4,353,23723700000,97460,94.5238,60341,0,218,1,9756000,288,301861000,1839490000
66,230,1,413,23723000000,4935,67.5325,61181,0.83,165,66,1007680,288,269416000,1835740000
113,225,0,463,23723000000,6975,0,61258,0.31,132,113,465152,289,295534000,1815400000
200,220,1,654,23722800000,6834,0,61327,0.04,218,200,560475,289,234713000,1825640000
200,215,1,968,23722700000,30931,0,61415,0.06,218,200,478643,289,312854000,1829180000
200,210,1,968,23722700000,30931,0,61415,0.06,218,200,478643,289,312854000,1829180000
200,215,1,968,23722700000,30931,0,61415,0.06,218,200,478643,289,312854000,1829180000
200,215,1,968,23722700000,30931,0,61415,0.06,218,200,478643,289,312854000,1829180000
0,210,3,346,23718000000,119242,93.3333,61444,0.02,218,0,6690970,289,322389000,1839630000
74,210,1,420,23717700000,2163,25,62029,0.01,137,74,847774,289,255112000,1830960000
166,205,1,514,23717600000,4196,0,62089,0,185,166,616562,289,291581000,1826760000
200,195,1,882,23717500000,3434,0,62199,0,218,200,219892,289,272330000,1833880000
200,195,1,882,23717500000,3434,0,62199,0,218,200,219892,289,272330000,1833880000
200,195,1,882,23717500000,3434,0,62199,0,218,200,219892,289,272330000,1833880000
200,195,1,882,23717500000,3434,0,62199,0,218,200,219892,289,272330000,1833880000
176,195,2,529,23714100000,171033,94.7236,62213,0.72,218,176,4612430,289,231031000,1840130000
60,190,2,404,23711100000,4314,88.6427,62611,2.31,218,60,4352070,289,252188000,1848320000
108,190,1,452,23711100000,2969,0,62972,0.85,149,108,484758,289,285823000,1840520000
180,185,1,525,23710900000,2342,0,63005,0.31,199,180,626645,289,336184000,1836590000
200,175,1,828,23710800000,55263,0,63090,0.16,218,200,59973,289,313141000,1841550000
200,175,1,828,23710800000,55263,0,63090,0.16,218,200,59973,289,313141000,1841550000
200,175,1,828,23710800000,55263,0,63090,0.16,218,200,59973,289,313141000,1841550000
200,175,1,828,23710800000,55263,0,63090,0.16,218,200,59973,289,313141000,1841550000
36,175,3,380,23705600000,113460,92.5801,63094,0.06,218,36,7500220,289,360047000,1853190000
55,170,1,400,23704900000,13985,57.4257,63687,0.02,173,56,1319370,289,345367000,1850290000
124,170,1,468,23704900000,1313,0,63788,0.01,150,124,620938,289,265687000,1839690000
200,165,1,604,23704700000,11146,5,63858,0,218,200,368201,289,341024000,1843750000
200,160,1,745,23704700000,77665,0,63897,0.08,218,200,320317,289,273559000,1846180000
200,160,1,745,23704700000,77665,0,63897,0.08,218,200,320317,289,273559000,1846180000
200,160,1,745,23704700000,77665,0,63897,0.08,218,200,320317,289,273559000,1846180000
167,155,1,697,23702400000,249552,81.5574,63919,0.03,218,200,1103310,289,297583000,1843740000
35,155,3,379,23698700000,5705,85.5037,64163,0.01,218,35,7812120,289,252571000,1858450000
72,150,1,416,23698600000,1511,0,64570,0,155,72,1017800,289,345906000,1850260000
117,150,1,464,23698500000,1921,0,64603,0,136,117,402667,290,257454000,1839140000
179,145,1,524,23698400000,2615,0,64630,0,198,179,505874,290,296887000,1846350000
200,145,1,606,23698300000,71952,0,64696,0,218,200,631366,290,358482000,1848440000
200,140,1,649,23698300000,118717,0,64732,0,218,200,531289,290,263881000,1849370000
200,140,1,649,23698300000,118717,0,64732,0,218,200,531289,290,263881000,1849370000
18,135,2,364,23694700000,123696,84.6348,64763,0.04,218,18,5808700,290,350481000,1856060000
54,135,1,401,23694300000,3798,45.3333,65160,0.01,146,54,1143990,290,294531000,1849670000
89,135,0,434,23694200000,6703,0,65235,0.11,115,89,613701,290,317978000,1850790000
123,130,1,468,23694100000,32786,0,65271,0.08,142,123,668129,290,346059000,1855230000
172,130,1,517,23694100000,5556,0,65308,0.09,191,172,708260,290,371272000,1862000000
200,125,1,559,23694000000,8658,0,65344,0.03,218,200,609187,290,272909000,1849890000
200,125,1,589,23694000000,152131,0,65381,0.01,218,200,609518,290,300690000,1850470000
4,120,2,355,23691800000,126966,87.055,65418,0,218,4,3520840,290,354955000,1854230000
60,120,0,445,23691700000,4917,0,65762,0,114,61,171296,290,270285000,1840700000
82,115,2,472,23691700000,4064,0,65780,0.05,115,83,1530590,290,369137000,1853860000
128,115,1,513,23691600000,2263,0,65801,0.02,148,128,979475,290,273265000,1857630000
146,110,1,495,23691500000,4456,0,65839,0.01,168,146,813542,290,296973000,1860620000
184,110,1,531,23691500000,3276,0,65879,0.06,204,184,840351,290,325719000,1853300000
196,105,1,548,23691400000,4531,0,65918,0.02,219,196,731043,290,352828000,1855620000
1,105,3,351,23689300000,137201,88.6792,65958,0.01,219,1,3411400,290,283191000,1859350000
25,100,1,378,23689200000,3492,0,66276,0,88,25,772798,290,312344000,1843620000
44,100,0,391,23689100000,10949,0,66319,0.05,87,44,676474,290,346566000,1840150000
58,99,1,408,23689100000,4038,0,66355,0.02,87,58,768798,290,261548000,1839980000
74,99,1,422,23689000000,3970,0,66397,0.01,94,74,664896,290,299971000,1841120000
85,98,1,438,23688900000,4222,0,66437,0,113,85,764616,290,338327000,1843700000
1,98,1,350,23687900000,139909,73.7589,66482,0.22,124,1,1817440,290,367172000,1846030000
5,95,1,352,23687500000,4574,52.381,66623,0.08,111,5,1087870,290,314433000,1846080000
20,95,0,370,23687400000,5708,3.22581,66707,0.03,67,20,562136,290,337739000,1841340000
33,94,0,380,23687400000,5209,4.54545,66738,0.01,67,33,321866,290,355522000,1839720000
52,94,0,400,23687400000,3551,5.26316,66760,0.08,73,52,264662,290,375472000,1839890000
65,91,0,412,23687300000,4424,0,66779,0.03,85,65,316534,290,272621000,1841480000
83,91,0,430,23687300000,4077,0,66796,0.16,103,83,259292,290,294616000,1843660000
7,87,1,354,23686500000,148730,83.3333,66812,0.06,115,7,1243570,290,293674000,1846780000
10,87,1,357,23685900000,3625,66.2651,66926,0.02,113,10,1498730,290,261448000,1847610000
19,85,0,367,23685900000,4964,0,67009,0.11,56,19,354401,290,284879000,1840950000
36,85,1,383,23685800000,3192,0,67026,0.04,56,36,269051,290,309771000,1840220000
46,81,1,393,23685800000,5036,10,67042,0.02,66,46,165920,290,330655000,1841130000
57,81,0,404,23685800000,4245,25,67052,0.01,77,57,31783,290,345970000,1842530000
65,78,0,412,23685800000,4245,25,67056,0.17,85,65,203,290,360664000,1843370000
0,78,1,347,23685100000,174719,100,67056,0.21,93,0,914102,290,343185000,1845490000
7,76,0,354,23684800000,7773,82.1429,67141,0.21,59,7,313443,290,257055000,1838450000
17,76,0,364,23684800000,5,0,67169,0.14,37,17,46118,290,275881000,1835030000
24,74,0,371,23684800000,4,0,67173,0.05,44,24,34620,290,293394000,1834860000
30,74,0,377,23684800000,4,0,67176,0.02,51,30,198,290,307596000,1835550000
40,74,0,387,23684800000,4,0,67176,0.01,60,40,198,290,321659000,1836560000
45,74,0,392,23684800000,4,0,67176,0,65,45,197,290,335635000,1837230000
3,72,0,350,23684200000,165941,96.7213,67176,0,70,3,732162,290,293812000,1839460000
3,72,0,350,23684100000,6898,75,67237,0,40,3,205913,290,330258000,1836610000
8,69,0,355,23684100000,6898,75,67253,0,29,8,203,290,344509000,1834650000
10,69,0,357,23684100000,6898,75,67253,0,30,10,196,290,357477000,1834700000
12,67,0,359,23684000000,6898,75,67253,0,33,12,201,290,370561000,1834920000
12,67,0,359,23684000000,6898,75,67253,0,32,12,201,290,383599000,1834930000
12,65,0,359,23684000000,6898,75,67253,0,32,12,201,290,266568000,1834900000
0,65,0,347,23683900000,261089,100,67253,0,32,0,121377,290,294136000,1835030000
0,62,0,347,23683900000,261089,100,67265,0,29,0,206,290,310854000,1834850000
0,62,0,347,23683800000,1,100,67265,0,29,0,393,290,325051000,1835040000
0,61,0,347,23683800000,1,100,67266,0,29,0,195,290,338217000,1835040000
0,61,0,347,23683800000,1,100,67266,0,29,0,197,290,351200000,1835040000
0,60,0,347,23683800000,1,100,67266,0,29,0,197,290,363925000,1835130000
0,60,0,347,23683800000,1,100,67266,0,29,0,197,290,378341000,1835130000
0,57,0,347,23683800000,1,100,67266,0,29,0,197,290,265363000,1835130000
0,57,0,347,23683700000,1,100,67266,0.08,29,0,197,290,281125000,1835230000
0,57,0,347,23683700000,1,100,67266,0.03,29,0,198,290,294124000,1835360000
0,57,0,347,23683700000,1,100,67266,0.01,29,0,196,290,306999000,1835230000
0,54,0,347,23683700000,1,100,67266,0,29,0,198,290,319942000,1835160000
0,54,0,347,23683700000,1,100,67266,0,29,0,197,290,332789000,1835540000
0,52,0,347,23683700000,1,100,67266,0,29,0,196,290,346984000,1835470000
0,52,0,347,23683700000,1,100,67266,0,29,0,197,290,360622000,1835540000
0,52,0,347,23683600000,1,100,67266,0,29,0,196,290,376640000,1835670000
0,52,0,347,23683600000,1,100,67266,0.06,29,0,197,290,261932000,1835570000
0,52,0,347,23683600000,1,100,67266,0.02,29,0,198,290,275445000,1835630000
0,52,0,347,23683600000,1,100,67266,0.01,29,0,198,290,288665000,1835790000
0,50,0,347,23683600000,1,100,67266,0,29,0,198,290,302021000,1835790000
0,50,0,347,23683600000,1,100,67266,0,29,0,195,290,315284000,1835830000
0,47,0,347,23683600000,1,100,67266,0.49,29,0,194,290,329359000,1835890000
0,47,0,347,23683500000,1,100,67266,1.29,29,0,197,290,344602000,1836150000
4,51,0,351,23683500000,1,100,67266,0.47,29,4,196,290,358719000,1836360000
4,51,0,351,23683500000,1,100,67266,0.17,29,4,196,290,372005000,1836340000
4,50,0,351,23683500000,1,100,67266,0.06,29,4,195,290,384909000,1836360000
0,50,0,347,23683400000,138685,100,67266,0.02,29,0,111084,290,278901000,1836450000
0,48,0,347,23683400000,138685,100,67270,0.01,29,0,204,290,292450000,1836440000
0,48,0,347,23683400000,138685,100,67270,0,29,0,201,290,306480000,1836470000
0,48,0,347,23683300000,138685,100,67270,0,29,0,198,290,322624000,1836580000
0,48,0,347,23683300000,138685,100,67270,0,29,0,201,290,335396000,1836530000
1,49,0,348,23683300000,138685,100,67270,0,29,1,201,290,347663000,1836600000
0,49,0,347,23683300000,49129,100,67270,0,29,0,27921,290,362928000,1837110000
0,49,0,347,23683300000,49129,100,67271,0,29,0,201,290,377389000,1837500000
0,49,0,347,23683300000,49129,100,67271,0.05,29,0,199,290,261738000,1837500000
2,51,0,349,23683300000,49129,100,67271,0.02,29,2,200,290,275449000,1837640000
0,51,0,347,23683200000,27190,100,67271,0.01,29,0,55642,290,295217000,1837600000
0,49,0,347,23683200000,27190,100,67273,0.04,29,0,202,290,308830000,1837760000
0,49,0,347,23683200000,27190,100,67273,0.02,29,0,201,290,322077000,1837750000
1,50,0,348,23683200000,27190,100,67273,0.22,29,1,200,290,335481000,1837650000
1,50,0,348,23683200000,27190,100,67273,0.08,29,1,200,290,348711000,1837620000
1,49,0,348,23683200000,27190,100,67273,0.08,29,1,201,290,361493000,1837750000
0,49,0,347,23683100000,143735,100,67273,0.03,29,0,27921,290,377343000,1838150000
2,51,0,349,23683100000,143735,100,67274,0.01,29,2,203,290,266559000,1838150000
2,51,0,349,23683100000,143735,100,67274,0,29,2,202,290,279885000,1838150000
0,51,0,347,23683000000,101099,100,67274,0,29,0,55645,290,297069000,1838270000
0,51,0,347,23683000000,101099,100,67276,0,29,0,203,290,310973000,1838220000
0,51,0,347,23683000000,101099,100,67276,0,29,0,200,290,323365000,1838190000
0,51,0,347,23683000000,101099,100,67276,0,29,0,200,290,336576000,1834050000
0,51,0,347,23683000000,101099,100,67276,0,29,0,201,290,350476000,1834090000
0,51,0,347,23682900000,101099,100,67276,0,29,0,199,290,366143000,1834250000
0,47,0,347,23682900000,101099,100,67276,0,29,0,201,290,379384000,1834380000
0,47,0,347,23682900000,101099,100,67276,0,29,0,201,290,265073000,1834900000
0,44,0,347,23682900000,101099,100,67276,0,29,0,200,290,278937000,1834830000
0,44,0,347,23682900000,101099,100,67276,0,29,0,199,290,291366000,1834800000
4,48,0,351,23682900000,101099,100,67276,0.06,29,4,200,290,305677000,1834800000
0,48,0,347,23682800000,23092,100,67276,0.02,29,0,111090,290,326010000,1835090000
1,49,0,348,23682700000,23092,100,67280,0.01,29,1,204,290,343081000,1835200000
1,49,0,348,23682700000,23092,100,67280,0,29,1,201,290,355863000,1835200000
1,48,0,348,23682700000,40549,100,67280,0,29,1,55644,290,373668000,1835160000
1,48,0,348,23682700000,40549,100,67282,0,29,1,202,290,386881000,1835320000
2,49,0,349,23682700000,40549,100,67282,0,29,2,200,290,271214000,1835230000
0,49,0,347,23682600000,89173,100,67282,0,29,0,55644,290,288784000,1835210000
2,51,0,349,23682600000,89173,100,67284,0.04,29,2,202,290,302786000,1835340000
0,51,0,347,23682500000,25696,100,67284,0.06,29,0,55644,290,322310000,1835560000
