ID,地区统一编码,产品名称,煤种编码,品种编码,煤炭用途编码,灰份,挥发分,硫份,发热量,粘结指数,水份,粒度,胶质层厚度,哈氏可磨指数,奥亚膨胀度,价格单位,数据周期编码,数据来源编码,数据时间,低位价格,高位价格
1796207,宁武县,气煤,气煤,原煤,炼焦煤,"[16,24)","[32,36)","[1.8,1.8)","[5300,5300)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,235.00,255.00
1796208,宁武县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,18)","[30,36)","[1,1.5)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,410.00,430.00
1796209,静乐县,气煤,气煤,原煤,炼焦煤,"[18,23)","[32,38)","[1.5,1.5)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,250.00,270.00
1796210,古交市,8号焦煤,焦煤,原煤,炼焦煤,"[25,25)","[16,22)","[1.3,1.3)",,"[60,65)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,465.00,480.00
1796211,古交市,2号焦煤,焦煤,原煤,炼焦煤,"[20,23)","[20,26)","[0.9,0.9)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,525.00,540.00
1796212,灵石县,2号肥煤,肥煤,原煤,炼焦煤,"[15,17)","[30,36)","[0.6,0.6)",,"[90,95)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,425.00,450.00
1796214,平遥县,焦煤,焦煤,原煤,炼焦煤,"[21,21)","[22,22)","[2.1,2.1)",,"[70,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,365.00,380.00
1796215,和顺县,贫煤,贫煤,原煤,动力煤,"[18,18)","[13,13)","[1.8,1.8)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,285.00,305.00
1796216,介休市,瘦煤,瘦煤,原煤,炼焦煤,"[27,27)","[18,18)","[2.2,2.2)","[5300,5300)","[5,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,315.00,325.00
1796218,榆次区,贫煤,贫煤,原煤,动力煤,"[20,20)","[13,13)","[1.2,1.2)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,320.00,335.00
1796219,柳林县,4号焦煤,焦煤,原煤,炼焦煤,"[15,18)","[19,21)","[0.4,0.6)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,465.00,485.00
1796221,孝义市,焦煤,焦煤,原煤,炼焦煤,"[23,30)","[17,19)","[1.5,1.5)",,"[80,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,385.00,405.00
1796222,孝义市,焦煤,焦煤,原煤,炼焦煤,"[16,23)","[24,24)","[0.8,0.8)",,"[60,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,330.00,350.00
1796223,兴县,气煤,气煤,原煤,炼焦煤,"[20,28)","[35,40)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,255.00,275.00
1796224,离石区,焦煤,焦煤,原煤,炼焦煤,"[16,20)","[18,21)","[0.5,0.7)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,335.00,355.00
1796226,霍州市,肥煤,肥煤,原煤,炼焦煤,"[17,21)","[28,32)","[1.2,1.4)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,310.00,330.00
1796227,翼城县,贫煤,贫煤,原煤,动力煤,"[15,23)","[11,14)","[0.8,1)","[6000,6000)","[3,5)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,350.00,370.00
1796228,洪洞县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[17,17)","[30,30)","[0.5,0.5)",,"[70,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,325.00,340.00
1796229,洪洞县,肥煤,肥煤,原煤,炼焦煤,"[14,18)","[29,33)","[1,1.2)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,320.00,345.00
1796232,蒲县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,20)","[34,36)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,330.00,350.00
1796233,蒲县,肥煤,肥煤,原煤,炼焦煤,"[15,19)","[27,36)","[0.5,0.5)",,"[90,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,320.00,350.00
1796237,河津市,瘦煤,瘦煤,原煤,炼焦煤,"[12,12)","[17,17)","[0.8,0.8)",,"[50,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,680.00,685.00
1796238,平陆县,瘦煤,瘦煤,原煤,炼焦煤,"[26,26)","[18,18)","[1.8,2)","[4600,4600)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,345.00,370.00
1796375,华亭县,长焰煤,长焰煤,原煤,动力煤,"[13,19)","[29,36)","[0.4,0.6)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,370.00,390.00
1796385,贵阳市,无烟煤,无烟煤,原煤,化工用煤,"[30,30)","[8,10)","[3,3)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,460.00,480.00
1796858,榆次区,贫煤,贫煤,原煤,动力煤,"[20,20)","[13,13)","[1.2,1.2)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,325.00,340.00
1796859,柳林县,4号焦煤,焦煤,原煤,炼焦煤,"[15,18)","[19,21)","[0.4,0.6)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,465.00,485.00
1796861,孝义市,焦煤,焦煤,原煤,炼焦煤,"[23,30)","[17,19)","[1.5,1.5)",,"[80,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,385.00,405.00
1796862,孝义市,焦煤,焦煤,原煤,炼焦煤,"[16,23)","[24,24)","[0.8,0.8)",,"[60,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,330.00,350.00
1796863,兴县,气煤,气煤,原煤,炼焦煤,"[20,28)","[35,40)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,255.00,275.00
1797022,平鲁区,气煤,气煤,原煤,炼焦煤,"[21,27)","[35,37)","[0.8,1)","[4800,5300)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,220.00,235.00
1797023,右玉县,气煤,气煤,原煤,炼焦煤,"[18,20)","[36,38)","[1.1,1.5)","[5500,6000)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,270.00,285.00
1797024,山阴县,气煤,气煤,原煤,炼焦煤,"[16,18)","[36,38)","[1.2,1.3)","[5800,6300)","[25,25)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,345.00,365.00
1797025,河曲县,长焰煤,一般烟煤,原煤,动力煤,"[20,25)","[37,39)","[1.2,1.8)","[6100,6100)","[15,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,260.00,290.00
1797026,保德县,气煤,气煤,原煤,炼焦煤,"[20,25)","[31,35)","[1,1.2)","[6100,6100)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,295.00,325.00
1797027,宁武县,气煤,气煤,原煤,炼焦煤,"[16,24)","[32,36)","[1.8,1.8)","[5300,5300)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,235.00,255.00
1797028,宁武县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,18)","[30,36)","[1,1.5)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,410.00,430.00
1797029,静乐县,气煤,气煤,原煤,炼焦煤,"[18,23)","[32,38)","[1.5,1.5)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,250.00,270.00
1797030,古交市,8号焦煤,焦煤,原煤,炼焦煤,"[25,25)","[16,22)","[1.3,1.3)",,"[60,65)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,465.00,480.00
1797031,古交市,2号焦煤,焦煤,原煤,炼焦煤,"[20,23)","[20,26)","[0.9,0.9)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,525.00,540.00
1797032,灵石县,2号肥煤,肥煤,原煤,炼焦煤,"[15,17)","[30,36)","[0.6,0.6)",,"[90,95)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,425.00,450.00
1797034,平遥县,焦煤,焦煤,原煤,炼焦煤,"[21,21)","[22,22)","[2.1,2.1)",,"[70,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,365.00,380.00
1797035,和顺县,贫煤,贫煤,原煤,动力煤,"[18,18)","[13,13)","[1.8,1.8)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,290.00,310.00
1797036,介休市,瘦煤,瘦煤,原煤,炼焦煤,"[27,27)","[18,18)","[2.2,2.2)","[5300,5300)","[5,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,320.00,330.00
1797038,榆次区,贫煤,贫煤,原煤,动力煤,"[20,20)","[13,13)","[1.2,1.2)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,325.00,340.00
1797039,柳林县,4号焦煤,焦煤,原煤,炼焦煤,"[15,18)","[19,21)","[0.4,0.6)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,465.00,485.00
1797041,孝义市,焦煤,焦煤,原煤,炼焦煤,"[23,30)","[17,19)","[1.5,1.5)",,"[80,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,385.00,405.00
1797042,孝义市,焦煤,焦煤,原煤,炼焦煤,"[16,23)","[24,24)","[0.8,0.8)",,"[60,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,330.00,350.00
1797043,兴县,气煤,气煤,原煤,炼焦煤,"[20,28)","[35,40)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,255.00,275.00
1797044,离石区,焦煤,焦煤,原煤,炼焦煤,"[16,20)","[18,21)","[0.5,0.7)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,335.00,355.00
1797046,霍州市,肥煤,肥煤,原煤,炼焦煤,"[17,21)","[28,32)","[1.2,1.4)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,310.00,330.00
1797047,翼城县,贫煤,贫煤,原煤,动力煤,"[15,23)","[11,14)","[0.8,1)","[6000,6000)","[3,5)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,350.00,370.00
1797048,洪洞县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[17,17)","[30,30)","[0.5,0.5)",,"[70,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,325.00,340.00
1797226,鹤岗市,气煤,气煤,原煤,炼焦煤,"[18,28)","[37.6,37.6)","[0.6,0.6)",,"[51,51)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,530.00,545.00
1797230,双鸭山市,长焰煤,长焰煤,原煤,动力煤,"[26,32)","[37,39)","[0.3,0.3)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,440.00,460.00
1797820,鹤岗市,气煤,气煤,原煤,炼焦煤,"[18,28)","[37.6,37.6)","[0.6,0.6)",,"[51,51)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,530.00,545.00
1797824,双鸭山市,长焰煤,长焰煤,原煤,动力煤,"[26,32)","[37,39)","[0.3,0.3)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,440.00,460.00
1797830,娄底市,烟煤,一般烟煤,原煤,动力煤,"[22,22)","[15,17)","[2,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,440.00,470.00
1797969,大同市,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,365.00,410.00
1797970,大同南郊,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,340.00,365.00
1797971,大同矿区,弱粘煤,弱黏煤,原煤,动力煤,"[15,15)","[34,34)","[0.6,0.6)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,345.00,390.00
1797972,左云县,弱粘煤,弱黏煤,原煤,动力煤,"[12,13)","[36,37)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,365.00,400.00
1797973,新荣区,弱粘煤,弱黏煤,原煤,动力煤,"[17,18)","[28,32)","[0.8,1)","[5700,5700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,345.00,390.00
1797974,浑源县,长焰煤,一般烟煤,原煤,动力煤,"[19,19)","[30,45)","[0.8,0.8)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,340.00,365.00
1797975,朔州市,气煤,气煤,原煤,炼焦煤,"[21,27)","[30,38)","[0.8,1)","[4800,5300)","[32,32)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,215.00,230.00
1797977,怀仁县,气煤,气煤,原煤,炼焦煤,"[28,28)","[32,34)","[1,1)","[4800,5300)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,200.00,220.00
1797978,平鲁区,气煤,气煤,原煤,炼焦煤,"[21,27)","[35,37)","[0.8,1)","[4800,5300)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,220.00,235.00
1797979,右玉县,气煤,气煤,原煤,炼焦煤,"[18,20)","[36,38)","[1.1,1.5)","[5500,6000)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,270.00,285.00
1797980,山阴县,气煤,气煤,原煤,炼焦煤,"[16,18)","[36,38)","[1.2,1.3)","[5800,6300)","[25,25)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,345.00,365.00
1797981,河曲县,长焰煤,一般烟煤,原煤,动力煤,"[20,25)","[37,39)","[1.2,1.8)","[6100,6100)","[15,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,260.00,290.00
1797982,保德县,气煤,气煤,原煤,炼焦煤,"[20,25)","[31,35)","[1,1.2)","[6100,6100)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,295.00,325.00
1797983,宁武县,气煤,气煤,原煤,炼焦煤,"[16,24)","[32,36)","[1.8,1.8)","[5300,5300)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,235.00,255.00
1797984,宁武县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,18)","[30,36)","[1,1.5)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,420.00,440.00
1797985,静乐县,气煤,气煤,原煤,炼焦煤,"[18,23)","[32,38)","[1.5,1.5)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,250.00,270.00
1797986,古交市,8号焦煤,焦煤,原煤,炼焦煤,"[25,25)","[16,22)","[1.3,1.3)",,"[60,65)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,465.00,480.00
1797987,古交市,2号焦煤,焦煤,原煤,炼焦煤,"[20,23)","[20,26)","[0.9,0.9)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,525.00,540.00
1797988,灵石县,2号肥煤,肥煤,原煤,炼焦煤,"[15,17)","[30,36)","[0.6,0.6)",,"[90,95)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,425.00,450.00
1797990,平遥县,焦煤,焦煤,原煤,炼焦煤,"[21,21)","[22,22)","[2.1,2.1)",,"[70,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,365.00,380.00
1797991,和顺县,贫煤,贫煤,原煤,动力煤,"[18,18)","[13,13)","[1.8,1.8)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,290.00,310.00
1797992,介休市,瘦煤,瘦煤,原煤,炼焦煤,"[27,27)","[18,18)","[2.2,2.2)","[5300,5300)","[5,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,320.00,330.00
1798025,宜宾市,烟煤,一般烟煤,原煤,动力煤,"[21,31)","[17,17)","[1.5,1.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,425.00,440.00
1798036,乌鲁木齐市,长焰煤,长焰煤,原煤,动力煤,"[18,20)","[44.8,44.8)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,165.00,180.00
1798202,宜宾市,烟煤,一般烟煤,原煤,动力煤,"[21,31)","[17,17)","[1.5,1.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,425.00,440.00
1798213,乌鲁木齐市,长焰煤,长焰煤,原煤,动力煤,"[18,20)","[44.8,44.8)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,165.00,180.00
1798222,昭通市,电煤,一般烟煤,原煤,动力煤,"[21,21)","[28,28)","[1.8,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,485.00,495.00
1798226,重庆市,电煤,一般烟煤,原煤,动力煤,"[30,30)","[30,30)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,345.00,360.00
1799439,华亭县,长焰煤,长焰煤,原煤,动力煤,"[13,19)","[29,36)","[0.4,0.6)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,370.00,390.00
1799472,巫山县,无烟煤,无烟煤,原煤,化工用煤,"[20,20)","[7,7)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/19,420.00,430.00
1799599,高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,460.00,480.00
1799964,鹤岗市,气煤,气煤,原煤,炼焦煤,"[18,28)","[37.6,37.6)","[0.6,0.6)",,"[51,51)",,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,530.00,545.00
1799968,双鸭山市,长焰煤,长焰煤,原煤,动力煤,"[26,32)","[37,39)","[0.3,0.3)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,440.00,460.00
1799974,娄底市,烟煤,一般烟煤,原煤,动力煤,"[22,22)","[15,17)","[2,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/26,440.00,470.00
1800278,黄陵县,动力煤,一般烟煤,原煤,动力煤,"[26,32)","[32,32)","[0.5,0.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,320.00,330.00
1800293,宜宾市,烟煤,一般烟煤,原煤,动力煤,"[21,31)","[17,17)","[1.5,1.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,425.00,440.00
1800304,乌鲁木齐市,长焰煤,长焰煤,原煤,动力煤,"[18,20)","[44.8,44.8)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/2,165.00,180.00
1800799,海拉尔区,褐煤,褐煤,原煤,动力煤,"[17,17)","[46,46)","[0.6,0.6)","[4200,4700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/1/12,135.00,155.00
1800987,滕州市,烟煤,一般烟煤,原煤,动力煤,"[15,15)","[36,36)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,485.00,500.00
1801012,大同市,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,365.00,410.00
1801013,大同南郊,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,330.00,340.00
1801014,大同矿区,弱粘煤,弱黏煤,原煤,动力煤,"[15,15)","[34,34)","[0.6,0.6)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,345.00,390.00
1801015,左云县,弱粘煤,弱黏煤,原煤,动力煤,"[12,13)","[36,37)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,365.00,400.00
1801016,新荣区,弱粘煤,弱黏煤,原煤,动力煤,"[17,18)","[28,32)","[0.8,1)","[5700,5700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,345.00,390.00
1801017,浑源县,长焰煤,一般烟煤,原煤,动力煤,"[19,19)","[30,45)","[0.8,0.8)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,340.00,365.00
1801018,朔州市,气煤,气煤,原煤,炼焦煤,"[21,27)","[30,38)","[0.8,1)","[4800,5300)","[32,32)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,215.00,230.00
1801811,海拉尔区,褐煤,褐煤,原煤,动力煤,"[17,17)","[46,46)","[0.6,0.6)","[4200,4700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,135.00,155.00
1802014,乌鲁木齐市,长焰煤,长焰煤,原煤,动力煤,"[18,20)","[44.8,44.8)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,165.00,180.00
1802023,昭通市,电煤,一般烟煤,原煤,动力煤,"[21,21)","[28,28)","[1.8,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,485.00,495.00
1802671,张家口市,烟煤,一般烟煤,原煤,动力煤,"[23,25)","[16.4,16.4)","[0.8,0.8)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,305.00,320.00
1802852,重庆市,电煤,一般烟煤,原煤,动力煤,"[30,30)","[30,30)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,340.00,355.00
1802860,巫山县,无烟煤,无烟煤,原煤,化工用煤,"[20,20)","[7,7)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,420.00,430.00
1803580,大同市,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,365.00,410.00
1803581,大同南郊,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,330.00,340.00
1803582,大同矿区,弱粘煤,弱黏煤,原煤,动力煤,"[15,15)","[34,34)","[0.6,0.6)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,345.00,390.00
1803583,左云县,弱粘煤,弱黏煤,原煤,动力煤,"[12,13)","[36,37)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,365.00,400.00
1803584,新荣区,弱粘煤,弱黏煤,原煤,动力煤,"[17,18)","[28,32)","[0.8,1)","[5700,5700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,345.00,390.00
1803585,浑源县,长焰煤,一般烟煤,原煤,动力煤,"[19,19)","[30,45)","[0.8,0.8)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,340.00,365.00
1803586,朔州市,气煤,气煤,原煤,炼焦煤,"[21,27)","[30,38)","[0.8,1)","[4800,5300)","[32,32)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,215.00,230.00
1803588,怀仁县,气煤,气煤,原煤,炼焦煤,"[28,28)","[32,34)","[1,1)","[4800,5300)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,200.00,220.00
1803589,平鲁区,气煤,气煤,原煤,炼焦煤,"[21,27)","[35,37)","[0.8,1)","[4800,5300)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,220.00,235.00
1803590,右玉县,气煤,气煤,原煤,炼焦煤,"[18,20)","[36,38)","[1.1,1.5)","[5500,6000)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,270.00,285.00
1803591,山阴县,气煤,气煤,原煤,炼焦煤,"[16,18)","[36,38)","[1.2,1.3)","[5800,6300)","[25,25)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,345.00,365.00
1803592,河曲县,长焰煤,一般烟煤,原煤,动力煤,"[20,25)","[37,39)","[1.2,1.8)","[6100,6100)","[15,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,260.00,290.00
1803593,保德县,气煤,气煤,原煤,炼焦煤,"[20,25)","[31,35)","[1,1.2)","[6100,6100)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,295.00,325.00
1803594,宁武县,气煤,气煤,原煤,炼焦煤,"[16,24)","[32,36)","[1.8,1.8)","[5300,5300)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,235.00,255.00
1803595,宁武县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,18)","[30,36)","[1,1.5)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,410.00,430.00
1803596,静乐县,气煤,气煤,原煤,炼焦煤,"[18,23)","[32,38)","[1.5,1.5)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,250.00,270.00
1803597,古交市,8号焦煤,焦煤,原煤,炼焦煤,"[25,25)","[16,22)","[1.3,1.3)",,"[60,65)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,465.00,480.00
1803598,古交市,2号焦煤,焦煤,原煤,炼焦煤,"[20,23)","[20,26)","[0.9,0.9)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,525.00,540.00
1803599,灵石县,2号肥煤,肥煤,原煤,炼焦煤,"[15,17)","[30,36)","[0.6,0.6)",,"[90,95)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,420.00,440.00
1803601,平遥县,焦煤,焦煤,原煤,炼焦煤,"[21,21)","[22,22)","[2.1,2.1)",,"[70,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,365.00,380.00
1803602,和顺县,贫煤,贫煤,原煤,动力煤,"[18,18)","[13,13)","[1.8,1.8)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,275.00,295.00
1803603,介休市,瘦煤,瘦煤,原煤,炼焦煤,"[27,27)","[18,18)","[2.2,2.2)","[5300,5300)","[5,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,305.00,315.00
1803676,大同市,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,365.00,410.00
1803727,乌鲁木齐市,长焰煤,长焰煤,原煤,动力煤,"[18,20)","[44.8,44.8)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,165.00,180.00
1804502,大同南郊,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,330.00,340.00
1804503,大同矿区,弱粘煤,弱黏煤,原煤,动力煤,"[15,15)","[34,34)","[0.6,0.6)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,345.00,390.00
1804504,左云县,弱粘煤,弱黏煤,原煤,动力煤,"[12,13)","[36,37)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,365.00,400.00
