沁水县,优中块,无烟煤,洗中块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",3
沁水县,优中块,无烟煤,洗中块,化工用煤,"[10,12)","[6,8)","[0.5,0.5)","[6800,7200)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优小块,无烟煤,洗小块,化工用煤,"[13,13)","[6,9)","[0.5,0.5)","[5800,6000)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
沁水县,无烟小块,无烟煤,小块,化工用煤,"[13,13)","[6.8,6.8)","[0.28,0.28)","[6900,6900)",3
泽州县,优中块,无烟煤,洗中块,化工用煤,"[13,15)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优中块,无烟煤,洗中块,化工用煤,"[13,15)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优中块,无烟煤,洗中块,化工用煤,"[13,15)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优中块,无烟煤,洗中块,化工用煤,"[13,15)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优中块,无烟煤,洗中块,化工用煤,"[13,15)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优中块,无烟煤,洗中块,化工用煤,"[13,15)","[6,9)","[0.5,0.5)","[5800,6000)",3
泽州县,优中块,无烟煤,洗中块,化工用煤,"[13,15)","[6,9)","[0.5,0.5)","[5800,6000)",3
