HTTP_SYSTEM_ERROR,activeThreads,clients,cpu,fileDescriptors,free_disk_space,gc,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize
4,0,7,2,65,24266300000,0,31802,8,4252,287,21,1168,13,0,3,3937,31810,8272,8,0.32,28,0,5654920,5,89055000,59892000,1460320000
4,0,6,4,66,24265600000,0,32089,8,4252,337,24,1212,14,0,3,3940,32097,8272,7,0.21,28,0,6059410,5,79596800,59893900,1461060000
4,0,9,3,63,24264700000,0,32426,8,4252,321,60,1241,13,0,3,3935,32434,8272,7,0.4,28,0,7724360,5,94105400,59913100,1462070000
4,0,9,3,65,24264100000,0,32747,8,4252,344,29,1270,14,0,3,3943,32755,8272,7,0.15,28,0,6854680,5,83306900,59913100,1464810000
4,2,9,3,104,24263400000,0,33091,8,4252,286,203,1286,14,0,3,3943,33099,8272,7,0.3,28,2,8519940,5,103681000,59916200,1465670000
4,0,7,3,64,24262900000,0,33377,8,4252,433,47,1326,15,0,3,3941,33385,8272,7,0.18,28,0,8344430,5,95814900,59916300,1466190000
4,0,6,3,65,24262500000,0,33810,8,4252,390,72,1348,15,0,3,3927,33818,8272,7,0.18,28,0,8370920,5,81007400,59921300,1466830000
4,0,4,3,62,24262000000,0,34200,8,4252,348,20,1325,15,0,3,3931,34208,8272,7,0.36,28,0,7874700,5,104530000,59924100,1469550000
4,0,4,3,63,24261400000,0,34548,8,4252,321,16,1362,16,0,3,3930,34556,8272,7,0.13,28,0,5776910,5,91604000,59924200,1470120000
4,0,4,2,63,24261200000,0,34869,8,4252,228,16,1321,16,0,3,3934,34877,8272,7,0.08,28,0,3504140,5,111996000,59926400,1470370000
4,0,2,4,64,24260300000,0,35097,8,4252,220,24,1362,16,0,3,3933,35105,8272,7,0.06,28,0,5576200,5,102124000,59930200,1471460000
4,0,0,1,63,24260100000,0,35317,8,4252,205,14,1318,16,0,3,3926,35325,8272,7,0.02,28,0,3475890,5,111153000,59932500,1471750000
4,0,0,1,61,24260000000,0,35522,8,4252,92,15,1295,16,0,3,3924,35530,8272,7,0.09,28,0,2987380,5,103769000,59932500,1473970000
4,0,4,0,61,24260000000,0,35614,8,4252,0,15,1244,17,0,3,3926,35622,8272,7,0.03,28,0,197,5,109605000,59932500,1473970000
4,0,0,1,66,24259700000,0,35614,8,4252,28,56,1240,17,0,3,3926,35622,8272,7,0.01,28,0,1199240,6,90799600,59933200,1476260000
4,0,1,2,62,24259100000,0,35642,8,4252,174,40,1235,17,0,3,3929,35650,8272,7,0.97,28,0,3827570,6,108776000,59941500,1476950000
4,0,3,0,63,24259100000,0,35816,8,4252,10,28,1182,18,0,3,3932,35824,8272,7,1.07,28,0,351391,6,104917000,59941500,1477080000
4,0,7,1,63,24258700000,0,35826,8,4252,74,18,1111,17,0,3,3933,35834,8272,7,1.11,28,0,1832880,5,114078000,59941500,1477340000
4,2,11,2,68,24258100000,0,35900,8,4252,175,57,1098,17,0,3,3937,35908,8272,7,1.15,28,2,4136160,6,113983000,59942300,1478230000
4,1,8,4,69,24257100000,0,36075,8,4252,350,84,1120,16,0,3,3939,36083,8272,7,1.1,28,1,7990710,6,101505000,59996500,1479260000
4,0,4,3,64,24256400000,0,36425,8,4252,352,146,1140,16,0,3,3933,36433,8272,7,1.36,28,0,8151460,6,108087000,60001900,1479890000
4,0,5,2,63,24256100000,0,36777,8,4252,327,78,1111,16,0,3,3898,36785,8272,7,1.3,28,0,6942760,6,107912000,60003900,1482530000
4,0,5,1,66,24255900000,0,37104,8,4252,181,104,1103,16,0,3,3910,37112,8272,7,1.15,28,0,6254980,5,106435000,60006400,1482940000
4,0,1,2,65,24255500000,0,37285,8,4252,276,14,1050,16,0,3,3905,37293,8272,7,1.22,28,0,5372480,5,122573000,60009500,1483350000
