load,cpu,memory,java,sshd,dumpcap,top,flush-253:0,khugepaged,kswapd0,metricbeat,node_exporter,prometheus,python,tshark,maincpu,main,vim,java,sshd,dumpcap,top,flush-253:0,khugepaged,kswapd0,metricbeat,node_exporter,prometheus,python,tshark,maincpu,main,vim
0.232500002,0.315933334,0.437599992,0.090945833,0,2.08E-04,0.001,0,0,0,0.007925,4.17E-04,0.013675,0.017145834,0.003295833,0,0,0,0.282133326,1.00E-04,0.0016,1.00E-04,0,0,0,0.0011,0.0015,0.100299999,0.0036,0.0189,0,0,0
0.207916665,0.135683328,0.437666665,0.094441667,0,2.50E-04,0.001,4.17E-05,0,0,0.007995833,5.42E-04,0.003666667,0.021875,0.0044625,0,0,0,0.282166659,1.00E-04,0.0016,1.00E-04,0,0,0,0.0011,0.0015,0.100299999,0.0036,0.018933333,0,0,0
0.15958333,0.140383333,0.437666665,0.093062501,0,1.67E-04,9.21E-04,0,0,0,0.007420833,4.58E-04,0.013066667,0.019208333,0.004125,0,0,0,0.282149992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0011,0.0015,0.100299999,0.0036,0.018999999,0,0,0
0.131666667,0.165800005,0.437683334,0.093770834,0,2.50E-04,1.00E-03,4.17E-05,0,0,0.00775,4.58E-04,0.003416667,0.017416667,0.003254167,0,0,0,0.282183325,1.00E-04,0.0016,1.00E-04,0,0,0,0.0011,0.0015,0.100299999,0.0036,0.018999999,0,0,0
0.328749997,0.266316662,0.437733332,0.094200001,0,2.50E-04,9.58E-04,0,0,0,0.008245833,5.00E-04,0.008425,0.022379166,0.0045,0,0,0,0.282149992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0011,0.0015,0.100299999,0.0036,0.018999999,0,0,0
0.488750001,0.309500004,0.437783326,0.095462501,0,2.50E-04,0.001,4.17E-05,0,0,0.0079625,4.58E-04,0.003458333,0.017516667,0.003208333,0,0,0,0.282183325,1.00E-04,0.0016,1.00E-04,0,0,0,0.0011,0.0015,0.100299999,0.0036,0.019099999,0,0,0
0.578749994,0.417566668,0.437733332,0.090579167,0,2.50E-04,7.50E-04,0,0,0,0.007708333,5.42E-04,0.013783334,0.021470833,0.004583333,0,0,0,0.282099993,1.00E-04,0.0016,1.00E-04,0,0,0,0.0011,0.0015,0.100299999,0.0036,0.019099999,0,0,0
0.738750001,0.229116668,0.43781666,0.094154166,0,3.33E-04,7.92E-04,0,0,0,0.0080375,4.58E-04,0.00375,0.025741667,0.005291667,0,0,0,0.282133326,1.00E-04,0.0016,1.00E-04,0,0,0,0.0011,0.0015,0.100299999,0.0036,0.019099999,0,0,0
0.432499995,0.227116664,0.437833329,0.088654168,0,2.08E-04,0.001083333,4.17E-05,0,0,0.007958333,3.75E-04,0.0124125,0.016329167,0.0031625,0,0,0,0.282199991,1.00E-04,0.0016,1.00E-04,0,0,0,0.0011,0.0015,0.100283332,0.0036,0.019183334,0,0,0
0.372083331,0.237299999,0.437883332,0.0947625,0,2.50E-04,0.001041667,0,0,0,0.0082,5.42E-04,0.0035375,0.021766666,0.004366667,0,0,0,0.282199991,1.00E-04,0.0016,1.00E-04,0,0,0,0.00115,0.0015,0.100299999,0.0036,0.019200001,0,0,0
0.28041667,0.148750007,0.438150004,0.103641666,0,2.50E-04,9.58E-04,4.17E-05,0,0,0.0078375,5.42E-04,0.014191667,0.015925,0.002958333,0,0,0,0.282349994,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019200001,0,0,0
0.129166665,0.14351667,0.438300014,0.098404166,0,2.92E-04,0.001045833,0,0,0,0.007508333,5.00E-04,0.003545833,0.025066667,0.005091667,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019200001,0,0,0
0.086666667,0.153066675,0.4384,0.087116667,0,2.50E-04,8.29E-04,4.17E-05,0,0,0.006704167,4.58E-04,0.013708334,0.01925,0.004108333,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019300001,0,0,0
0.276666669,0.240100006,0.438466658,0.101879166,0,2.50E-04,0.001083333,4.17E-05,0,0,0.00775,4.58E-04,0.003625,0.019041667,0.003541667,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019300001,0,0,0
0.267083332,0.235416671,0.438483323,0.086162501,0,2.50E-04,0.001083333,0,0,0,0.007875,4.17E-04,0.013079167,0.022875,0.004666667,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019300001,0,0,0
0.212083337,0.126349986,0.438533326,0.091154167,0,2.08E-04,9.58E-04,4.17E-05,0,0,0.008041667,4.58E-04,0.0034125,0.017583333,0.003254167,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019333334,0,0,0
0.097916666,0.13593333,0.438566665,0.088325,0,2.50E-04,9.58E-04,0,0,0,0.008125,5.42E-04,0.013770833,0.018608333,0.003829167,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019400001,0,0,0
0.0475,0.141549995,0.438583334,0.099854168,0,2.08E-04,0.001,0,0,0,0.008083333,5.42E-04,0.003875,0.021508333,0.004420833,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019400001,0,0,0
0.043750001,0.144399991,0.438600004,0.0998875,0,2.50E-04,0.001083333,4.17E-05,0,0,0.008041667,5.00E-04,0.013504167,0.016079167,0.002958333,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019400001,0,0,0
0.062916666,0.161633333,0.438583334,0.097479167,0,4.58E-04,9.17E-04,0,0,0,0.008370833,4.58E-04,0.003541667,0.040162501,0.007579167,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019483334,0,0,0
0.029166667,0.1435,0.438600004,0.097412499,0,2.92E-04,9.58E-04,4.17E-05,0,0,0.007833333,5.00E-04,0.014158333,0.016829167,0.003208333,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.0195,0,0,0
0.175000003,0.288066665,0.438666662,0.0965625,0,2.50E-04,0.001,0,0,0,0.007508333,5.00E-04,0.003295833,0.024054166,0.004833333,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.0195,0,0,0
0.146666666,0.098033329,0.438699995,0.065079167,0,2.08E-04,9.17E-04,0,0,0,0.0046625,4.17E-04,0.0078375,0.0149625,0.003195833,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.0196,0,0,0
0.068333335,0.129933337,0.438699991,0.087241666,0,3.33E-04,9.58E-04,4.17E-05,0,0,0.0076625,4.17E-04,0.003329167,0.0234125,0.004208333,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.0196,0,0,0
0.0975,0.151883344,0.438783338,0.0992375,0,2.92E-04,0.001,0,0,0,0.007875,5.83E-04,0.011370833,0.024995833,0.004995833,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019633334,0,0,0
0.096666666,0.159799993,0.438833336,0.105787501,0,2.50E-04,0.001083333,4.17E-05,0,0,0.0079125,5.00E-04,0.003541667,0.019916667,0.003708333,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.0197,0,0,0
0.144999998,0.150999993,0.438866665,0.097179168,0,2.92E-04,0.001083333,4.17E-05,0,0,0.007870833,5.83E-04,0.013583333,0.02325,0.00475,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.0197,0,0,0
0.091666667,0.144966672,0.438933333,0.099075,0,2.92E-04,0.001,0,0,0,0.007916667,5.83E-04,0.004,0.0252125,0.0050875,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019733333,0,0,0
0.045833334,0.135833323,0.438916663,0.091929167,0,2.92E-04,0.001041667,4.17E-05,0,0,0.0078375,4.17E-04,0.008833333,0.019783334,0.003666667,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.0198,0,0,0
0.212916665,0.212583333,0.438966672,0.092312502,0,2.08E-04,0.001083333,0,0,0,0.007791667,5.00E-04,0.003583333,0.023666667,0.004541667,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.0198,0,0,0
0.137083334,0.139183333,0.438983341,0.099766667,0,2.50E-04,0.001,4.17E-05,0,0,0.007916667,5.83E-04,0.008416667,0.016125,0.002958333,0,0,0,0.282499996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.0198,0,0,0
0.124583331,0.143750002,0.438933333,0.102075001,0,2.50E-04,0.001,0,0,0,0.007541667,4.58E-04,0.003295833,0.021616666,0.004291667,0,0,0,0.282516663,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.01985,0,0,0
0.065833334,0.130949994,0.439016675,0.085545833,0,2.50E-04,8.33E-04,4.17E-05,0,0,0.0071625,4.17E-04,0.013058333,0.018016666,0.003658333,0,0,0,0.282649995,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.0199,0,0,0
0.040000001,0.138216664,0.439066668,0.100929167,0,2.08E-04,0.001125,4.17E-05,0,0,0.007954167,5.42E-04,0.003745833,0.018975,0.0034625,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.0199,0,0,0
0.030833334,0.150350004,0.439083333,0.0995375,0,2.50E-04,0.001083333,0,0,0,0.007833333,5.00E-04,0.013366666,0.022329166,0.0045,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.019916666,0,0,0
0.396249995,0.406283334,0.439099997,0.080354166,0,2.50E-04,0.001041667,0,0,0,0.007833333,5.42E-04,0.003541667,0.019541667,0.0035,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.001233333,0.0015,0.100299999,0.0036,0.02,0,0,0
0.440000003,0.23393333,0.439133331,0.0856625,0,2.50E-04,0.001041667,4.17E-05,0,0,0.007666667,6.25E-04,0.014375,0.021458333,0.0045,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.02,0,0,0
0.251666665,0.133733322,0.439216678,0.094091667,0,2.08E-04,0.001125,0,0,0,0.007829166,5.00E-04,0.003666667,0.0194625,0.004,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.02,0,0,0
0.107500001,0.129416664,0.439233343,0.0919,0,2.50E-04,0.001041667,4.17E-05,0,0,0.007791667,5.83E-04,0.011079167,0.016825,0.00325,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100249998,0.0036,0.020049999,0,0,0
0.107083333,0.148149997,0.439283336,0.099120834,0,2.50E-04,0.001,0,0,0,0.0078375,5.00E-04,0.007041667,0.0221625,0.004333333,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.020099999,0,0,0
0.30416666,0.31205,0.439349994,0.099558333,0,2.50E-04,0.001041667,4.17E-05,0,0,0.007833333,5.42E-04,0.003583333,0.016,0.002958333,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.020099999,0,0,0
0.257083334,0.144183338,0.439516669,0.091583335,0,2.50E-04,0.001,0,0,0,0.007704167,4.17E-04,0.014516666,0.022075,0.0045,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100400001,0.0036,0.020099999,0,0,0
0.093750001,0.126866668,0.439566662,0.088504166,0,2.50E-04,0.001083333,4.17E-05,0,0,0.007625,4.58E-04,0.003375,0.019641667,0.0042125,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100400001,0.0036,0.020199999,0,0,0
0.037083333,0.144249996,0.439583326,0.100775,0,2.50E-04,0.001,0,0,0,0.007745833,5.83E-04,0.011104167,0.017920834,0.003458333,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100400001,0.0036,0.020199999,0,0,0
0.097083335,0.284616669,0.439583326,0.099975001,0,2.08E-04,9.58E-04,4.17E-05,0,0,0.007625,4.58E-04,0.003541667,0.0201625,0.004120833,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100400001,0.0036,0.020199999,0,0,0
0.427083328,0.288550004,0.439599991,0.097645834,0,2.08E-04,7.92E-04,0,0,0,0.0077125,4.58E-04,0.0140125,0.018391667,0.003291667,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100400001,0.0036,0.020199999,0,0,0
0.308749996,0.270600001,0.439683338,0.086591667,0,2.92E-04,7.92E-04,0,0,0,0.007625,5.00E-04,0.003458333,0.020133333,0.0042125,0,0,0,0.282716659,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100400001,0.0036,0.020266667,0,0,0
0.296250001,0.170983344,0.439649999,0.106741666,0,2.08E-04,9.58E-04,4.17E-05,0,0,0.007920834,5.83E-04,0.0133375,0.021004167,0.004125,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.001216667,0.0015,0.100400001,0.0036,0.020300001,0,0,0
0.107916667,0.144866665,0.43961666,0.1047875,0,3.33E-04,0.001,0,0,0,0.007791667,4.58E-04,0.0035,0.0211625,0.003916667,0,0,0,0.282783327,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100333333,0.0036,0.020300001,0,0,0
0.052916666,0.152449995,0.439649999,0.099937499,0,2.92E-04,0.001,4.17E-05,0,0,0.0079125,5.00E-04,0.012291667,0.0238,0.004629167,0,0,0,0.282749993,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.020350001,0,0,0
0.019166667,0.131100009,0.43961666,0.0975,0,2.08E-04,0.001083333,0,0,0,0.007829167,5.00E-04,0.003254167,0.015833333,0.003083333,0,0,0,0.282716659,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.020400001,0,0,0
0.006666667,0.153033336,0.439649999,0.097520833,0,2.50E-04,9.58E-04,4.17E-05,0,0,0.0084125,5.00E-04,0.013574999,0.023779166,0.004704167,0,0,0,0.282716659,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.020400001,0,0,0
0.001666667,0.124933322,0.439766665,0.091095834,0,2.50E-04,0.001041667,0,0,0,0.0060875,4.58E-04,0.003420833,0.0172125,0.0039125,0,0,0,0.28276666,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.020400001,0,0,0
0.022083333,0.170016676,0.439766665,0.103941667,0,2.08E-04,0.001041667,0,0,0,0.008079167,5.42E-04,0.013854167,0.0179625,0.003458333,0,0,0,0.282733326,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.020500001,0,0,0
0.17625,0.341383343,0.439799994,0.095445833,0,2.92E-04,0.001041667,4.17E-05,0,0,0.008,4.17E-04,0.0035,0.021208333,0.0042875,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.020500001,0,0,0
0.567499985,0.309599996,0.439933335,0.105233335,0,2.08E-04,0.001041667,4.17E-05,0,0,0.008625,5.00E-04,0.013841667,0.018666667,0.0034125,0,0,0,0.282749993,1.00E-04,0.0016,1.00E-04,0,0,0,0.001283333,0.0015,0.100299999,0.0036,0.020500001,0,0,0
0.390833328,0.286549985,0.440000003,0.094383333,0,3.33E-04,8.75E-04,0,0,0,0.007704167,5.83E-04,0.003583333,0.0212,0.004375,0,0,0,0.282783327,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.020516667,0,0,0
0.296250001,0.151983341,0.439999998,0.096183333,0,2.50E-04,9.58E-04,4.17E-05,0,0,0.0077125,4.58E-04,0.013875,0.025575,0.005208333,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0206,0,0,0
0.162083335,0.136666665,0.440100009,0.102041666,0,2.08E-04,0.001,0,0,0,0.008245833,5.42E-04,0.003666667,0.016425,0.003125,0,0,0,0.282749993,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0206,0,0,0
0.365000005,0.329566672,0.440166672,0.087079166,0,2.50E-04,0.001,4.17E-05,0,0,0.007870833,5.83E-04,0.0125875,0.020625,0.003916667,0,0,0,0.28276666,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0206,0,0,0
0.412083333,0.130100002,0.440133343,0.094533334,0,2.08E-04,0.001125,0,0.001041667,0,0.0075875,4.58E-04,0.003375,0.016504167,0.003125,0,0,0,0.28276666,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.020633334,0,0,0
0.272083335,0.24591666,0.440166672,0.097529167,0,2.50E-04,9.17E-04,4.17E-05,0,0,0.007829167,3.75E-04,0.010020833,0.02325,0.005125,0,0,0,0.28276666,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0207,0,0,0
0.402500004,0.17658333,0.44023333,0.093633334,0,2.92E-04,0.001083333,4.17E-05,0,0,0.007041667,4.58E-04,0.003454167,0.017845833,0.003675,0,0,0,0.282733326,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0207,0,0,0
0.262916667,0.149766664,0.440216665,0.102208334,0,2.08E-04,0.001083333,0,4.58E-04,0,0.007991667,5.00E-04,0.014266666,0.0179875,0.0032875,0,0,0,0.28276666,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.020716667,0,0,0
0.154166666,0.140566647,0.440266659,0.101320833,0,2.50E-04,0.001041667,4.17E-05,0,0,0.008133334,4.58E-04,0.003379167,0.019983333,0.003920833,0,0,0,0.28276666,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0208,0,0,0
0.34208333,0.39416666,0.440249994,0.0921,0,2.50E-04,6.67E-04,4.17E-05,0,0,0.007916667,5.00E-04,0.013120833,0.018583334,0.003458333,0,0,0,0.282716659,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0208,0,0,0
0.515000011,0.14926668,0.440299988,0.1024875,0,2.92E-04,1.00E-03,0,0,0,0.007704167,4.58E-04,0.0035,0.026129167,0.005166667,0,0,0,0.282699992,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0208,0,0,0
0.296666672,0.154866666,0.440449998,0.102454166,0,2.92E-04,9.58E-04,4.17E-05,0,0,0.007583333,5.00E-04,0.013483334,0.022795834,0.00475,0,0,0,0.282749993,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0209,0,0,0
0.280833334,0.136999995,0.440433323,0.103854167,0,2.08E-04,0.001041667,4.17E-05,5.00E-04,0,0.007833333,4.58E-04,0.0035,0.016083333,0.002833333,0,0,0,0.28276666,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0209,0,0,0
0.327916657,0.240250001,0.440483327,0.089854167,0,3.75E-04,0.001,0,0,0,0.007708333,5.00E-04,0.012541666,0.0266625,0.005166667,0,0,0,0.282799994,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0209,0,0,0
0.403333331,0.161383321,0.440549999,0.103458334,0,2.50E-04,0.001083333,4.17E-05,0,0,0.008166667,5.83E-04,0.003583333,0.0159125,0.003,0,0,0,0.282733326,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0209,0,0,0
0.270833333,0.155433327,0.440649996,0.103320834,0,2.50E-04,0.001083333,0,0,0,0.007583333,5.42E-04,0.013191667,0.0228,0.004708333,0,0,0,0.282783327,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.020983333,0,0,0
0.284166664,0.242033343,0.440699995,0.082841668,0,2.08E-04,9.17E-04,4.17E-05,0,0,0.0064125,4.17E-04,0.0036625,0.018829167,0.003916667,0,0,0,0.28276666,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.021,0,0,0
0.688333333,0.395083338,0.440716664,0.096300001,0,2.08E-04,8.75E-04,0,0,0,0.007166667,5.42E-04,0.0113375,0.017754167,0.003375,0,0,0,0.282799994,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.021,0,0,0
0.480000004,0.144950002,0.440816676,0.106591666,0,2.50E-04,9.58E-04,4.17E-05,0,0,0.007166667,5.42E-04,0.0035,0.020666667,0.004125,0,0,0,0.282899996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.02105,0,0,0
0.408749993,0.229899993,0.440800011,0.094295834,0,2.08E-04,9.58E-04,0,0,0,0.007166667,5.00E-04,0.0125375,0.017458333,0.00325,0,0,0,0.282899996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0211,0,0,0
0.415416673,0.140350004,0.440800006,0.101908335,0,2.50E-04,0.001041667,4.17E-05,0,0,0.007291666,5.00E-04,0.003458333,0.021125,0.004416667,0,0,0,0.282949996,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0211,0,0,0
0.269583339,0.149966667,0.440783342,0.100208335,0,2.50E-04,9.58E-04,0,6.67E-04,0,0.007166667,5.42E-04,0.014033333,0.021,0.004333333,0,0,0,0.282999997,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.0211,0,0,0
0.20875,0.134183347,0.440883333,0.102904167,0,2.08E-04,9.58E-04,4.17E-05,0,0,0.007208333,5.00E-04,0.003458333,0.016033334,0.003,0,0,0,0.28298333,1.00E-04,0.0016,1.00E-04,0,0,0,0.0013,0.0015,0.100299999,0.0036,0.021199999,0,0,0
0.275833334,0.275816674,0.440866669,0.089408333,0,3.75E-04,9.17E-04,0,0,0,0.007166667,5.42E-04,0.0125,0.035420833,0.006375,0,0,0,0.282966663,1.00E-04,0.0016,1.00E-04,0,0,0,0.001266667,0.0015,0.100299999,0.0036,0.021199999,0,0,0
0.398749992,0.16293333,0.44083334,0.105012499,0,2.08E-04,9.58E-04,4.17E-05,0,0,0.007208333,5.42E-04,0.003541667,0.0164625,0.003,0,0,0,0.282933329,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021199999,0,0,0
0.338750005,0.229766657,0.440866669,0.092245832,0,2.50E-04,0.001,0,0,0,0.0074125,3.75E-04,0.009258333,0.023279167,0.004583333,0,0,0,0.282933329,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021249999,0,0,0
0.369166667,0.140750001,0.440933337,0.100704168,0,2.50E-04,9.58E-04,4.17E-05,0,0,0.0070875,5.00E-04,0.003708333,0.020929167,0.004420833,0,0,0,0.282933329,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021299999,0,0,0
0.223750003,0.141566674,0.44098334,0.099325001,0,1.67E-04,9.58E-04,0,0,0,0.007208333,5.00E-04,0.0121625,0.016545833,0.003083333,0,0,0,0.282916663,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021299999,0,0,0
0.099999999,0.141566664,0.441083337,0.101666667,0,2.50E-04,0.001,4.17E-05,0,0,0.007416667,5.00E-04,0.0035,0.021166667,0.004041667,0,0,0,0.282966663,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021299999,0,0,0
0.077916667,0.145766656,0.441149995,0.101741667,0,2.08E-04,0.001,0,0,0,0.007166667,5.42E-04,0.013154166,0.017629167,0.00325,0,0,0,0.282999997,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021383334,0,0,0
0.370000002,0.305633346,0.441149995,0.091716666,0,2.50E-04,6.25E-04,4.17E-05,0,0,0.007083333,5.00E-04,0.0035,0.021,0.00425,0,0,0,0.282999997,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021400001,0,0,0
0.369583334,0.258450001,0.441199988,0.100125,0,2.50E-04,7.92E-04,0,0,0,0.007083333,5.00E-04,0.012795833,0.025204166,0.005166667,0,0,0,0.282999997,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021400001,0,0,0
0.265416669,0.132766664,0.441249996,0.099962501,0,2.50E-04,0.001041667,4.17E-05,0,0,0.00725,5.00E-04,0.003458333,0.016708334,0.003125,0,0,0,0.282999997,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021466667,0,0,0
0.114583333,0.154150009,0.441249996,0.102241667,0,2.50E-04,9.58E-04,0,0,0,0.007291667,5.00E-04,0.011545833,0.0256125,0.005041667,0,0,0,0.282999997,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021500001,0,0,0
0.267083332,0.270649999,0.441366663,0.100670834,0,2.50E-04,7.08E-04,4.17E-05,0,0,0.007,5.00E-04,0.003416667,0.0183375,0.003333333,0,0,0,0.282999997,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021500001,0,0,0
0.252083331,0.152133336,0.441333334,0.103291667,0,2.92E-04,0.001,0,0,0,0.007125,5.00E-04,0.012629167,0.0215,0.004333333,0,0,0,0.28303333,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021500001,0,0,0
0.160416668,0.138700008,0.441316669,0.100583334,0,2.08E-04,0.001,4.17E-05,0,0,0.007208333,6.25E-04,0.003625,0.020458333,0.0043375,0,0,0,0.282999997,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021600001,0,0,0
0.317916666,0.304683328,0.441466669,0.093566667,0,2.50E-04,7.08E-04,0,0,0,0.007208333,4.58E-04,0.0133,0.018625,0.003458333,0,0,0,0.283066663,1.00E-04,0.0016,1.00E-04,0,0,0,0.0012,0.0015,0.100299999,0.0036,0.021600001,0,0,0
