HTTP_SYSTEM_ERROR,activeConnections,activeThreads,clients,cpu,fileDescriptors,free_disk_space,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Durations_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize
5,0,199,200,1,1576,25132400000,89298,2,9585,27,13201,297,15,3.7037,2,0,8982,89300,8825,7,0.16,219,200,473749,283,313245000,71327100,1824800000
5,0,199,200,2,1211,25127000000,89325,2,9586,691,153792,310,15,93.1983,2,0,8984,89327,8825,7,0.06,219,200,5221010,283,296166000,71327100,1833070000
5,0,199,200,2,1211,25127000000,89325,2,9586,691,153792,310,15,93.1983,2,0,8984,89327,8825,7,0.06,219,200,5221010,283,296166000,71327100,1833070000
5,0,199,200,2,1211,25127000000,89325,2,9586,691,153792,310,15,93.1983,2,0,8984,89327,8825,7,0.06,219,200,5221010,283,296166000,71327100,1833070000
5,0,199,200,2,1211,25127000000,89325,2,9586,691,153792,310,15,93.1983,2,0,8984,89327,8825,7,0.06,219,200,5221010,283,296166000,71327100,1833070000
5,0,199,200,2,1211,25127000000,89325,2,9586,691,153792,310,15,93.1983,2,0,8984,89327,8825,7,0.06,219,200,5221010,283,296166000,71327100,1833070000
5,0,199,200,2,1211,25127000000,89325,2,9586,691,153792,310,15,93.1983,2,0,8984,89327,8825,7,0.06,219,200,5221010,283,296166000,71327100,1833070000
5,0,199,200,2,1211,25127000000,89325,2,9586,691,153792,310,15,93.1983,2,0,8984,89327,8825,7,0.06,219,200,5221010,283,296166000,71327100,1833070000
5,0,199,200,2,1211,25127000000,89325,2,9586,691,153792,310,15,93.1983,2,0,8984,89327,8825,7,0.06,219,200,5221010,283,296166000,71327100,1833070000
5,0,10,200,4,350,25121000000,90016,2,10431,727,7975,351,14,92.4347,2,0,9654,90018,8825,7,0.05,219,10,11179600,283,343866000,71333400,1853960000
5,0,121,200,1,470,25120900000,90743,2,10902,44,2635,357,14,0,2,0,10325,90745,8825,7,0.06,187,121,1164720,283,257109000,71333400,1843020000
5,0,199,200,1,838,25120700000,90850,2,10902,34,47023,361,16,11.7647,2,0,10328,90852,8825,7,0.01,219,200,696879,283,346377000,71333400,1825990000
5,0,199,200,0,1552,25120500000,91034,2,10915,32,42887,297,16,12.5,2,0,10339,91036,8825,7,0,219,200,642836,283,273330000,71333400,1834930000
5,0,199,200,0,1552,25120500000,91034,2,10915,32,42887,297,16,12.5,2,0,10339,91036,8825,7,0,219,200,642836,283,273330000,71333400,1834930000
5,0,199,200,0,1552,25120500000,91034,2,10915,32,42887,297,16,12.5,2,0,10339,91036,8825,7,0,219,200,642836,283,273330000,71333400,1834930000
5,0,199,200,0,1552,25120500000,91034,2,10915,32,42887,297,16,12.5,2,0,10339,91036,8825,7,0,219,200,642836,283,273330000,71333400,1834930000
5,0,199,200,0,1552,25120500000,91034,2,10915,32,42887,297,16,12.5,2,0,10339,91036,8825,7,0,219,200,642836,283,273330000,71333400,1834930000
5,0,199,200,0,1552,25120500000,91034,2,10915,32,42887,297,16,12.5,2,0,10339,91036,8825,7,0,219,200,642836,283,273330000,71333400,1834930000
5,0,199,200,0,1552,25120500000,91034,2,10915,32,42887,297,16,12.5,2,0,10339,91036,8825,7,0,219,200,642836,283,273330000,71333400,1834930000
5,0,199,200,0,1552,25120500000,91034,2,10915,32,42887,297,16,12.5,2,0,10339,91036,8825,7,0,219,200,642836,283,273330000,71333400,1834930000
5,0,101,200,5,448,25112200000,91066,2,10919,1083,95501,340,15,93.2595,2,0,10343,91068,8825,7,0,219,101,11757200,283,281921000,71335400,1856750000
6,0,44,200,2,384,25108900000,92149,2,11929,413,7863,376,14,86.1985,2,0,11380,92151,8825,7,1.02,219,44,5155640,283,367236000,71335400,1850120000
6,0,178,200,1,519,25108800000,92562,2,12285,43,2407,379,14,0,2,0,11687,92564,8825,7,0.38,211,178,838914,283,277064000,71335400,1829210000
6,0,199,200,0,1049,25108600000,92695,2,12290,29,60785,370,17,6.89655,2,0,11694,92697,8825,7,0.01,219,200,493777,283,377510000,71335400,1828950000
6,0,200,170,0,1626,25108500000,92840,2,12301,27,84974,253,16,0,2,0,11703,92842,8825,7,0.04,219,200,533887,283,383442000,71335400,1836290000
6,0,200,170,0,1626,25108500000,92840,2,12301,27,84974,253,16,0,2,0,11703,92842,8825,7,0.04,219,200,533887,283,383442000,71335400,1836290000
6,0,200,170,0,1626,25108500000,92840,2,12301,27,84974,253,16,0,2,0,11703,92842,8825,7,0.04,219,200,533887,283,383442000,71335400,1836290000
6,0,200,170,0,1626,25108500000,92840,2,12301,27,84974,253,16,0,2,0,11703,92842,8825,7,0.04,219,200,533887,283,383442000,71335400,1836290000
6,0,200,170,0,1626,25108500000,92840,2,12301,27,84974,253,16,0,2,0,11703,92842,8825,7,0.04,219,200,533887,283,383442000,71335400,1836290000
6,0,200,170,0,1626,25108500000,92840,2,12301,27,84974,253,16,0,2,0,11703,92842,8825,7,0.04,219,200,533887,283,383442000,71335400,1836290000
6,0,200,170,0,1626,25108500000,92840,2,12301,27,84974,253,16,0,2,0,11703,92842,8825,7,0.04,219,200,533887,283,383442000,71335400,1836290000
6,0,200,170,0,1626,25108500000,92840,2,12301,27,84974,253,16,0,2,0,11703,92842,8825,7,0.04,219,200,533887,283,383442000,71335400,1836290000
6,0,98,160,5,443,25099800000,92867,2,12301,1094,96784,313,13,92.0475,2,0,11707,92869,8825,7,0.07,219,99,12468400,283,310704000,71335400,1857700000
6,0,60,150,2,400,25097000000,93961,2,13308,346,7982,327,13,86.4162,2,0,12727,93963,8825,7,0.27,219,60,4555790,283,312473000,71335400,1849800000
6,0,123,140,0,463,25096900000,94307,2,13607,29,7215,330,14,0,2,0,12973,94309,8825,7,0.1,161,123,753104,283,341707000,71335400,1828320000
6,0,189,130,1,536,25096800000,94336,2,13607,39,4156,331,14,0,2,0,12977,94338,8825,7,0.15,216,189,866512,283,373917000,71335400,1822270000
6,0,198,110,0,637,25096800000,94406,2,13607,31,85139,338,15,12.9032,2,0,12968,94408,8825,7,0.02,219,200,553270,283,299250000,71335400,1824600000
6,0,200,80,0,708,25096700000,94468,2,13612,31,201787,296,15,19.3548,2,0,12970,94470,8825,7,0,219,200,801424,283,352447000,71335400,1826010000
6,0,200,50,0,780,25096500000,94593,2,13622,24,71175,279,16,4.16667,2,0,12987,94595,8825,7,0.05,219,200,511429,283,326378000,71335400,1827220000
6,0,200,50,0,780,25096500000,94593,2,13622,24,71175,279,16,4.16667,2,0,12987,94595,8825,7,0.05,219,200,511429,283,326378000,71335400,1827220000
6,0,200,50,0,780,25096500000,94593,2,13622,24,71175,279,16,4.16667,2,0,12987,94595,8825,7,0.05,219,200,511429,283,326378000,71335400,1827220000
6,0,200,50,0,780,25096500000,94593,2,13622,24,71175,279,16,4.16667,2,0,12987,94595,8825,7,0.05,219,200,511429,283,326378000,71335400,1827220000
6,0,200,50,0,780,25096500000,94593,2,13622,24,71175,279,16,4.16667,2,0,12987,94595,8825,7,0.05,219,200,511429,283,326378000,71335400,1827220000
6,0,200,50,0,780,25096500000,94593,2,13622,24,71175,279,16,4.16667,2,0,12987,94595,8825,7,0.05,219,200,511429,283,326378000,71335400,1827220000
6,0,12,40,2,352,25093200000,94617,2,13623,433,188021,289,16,91.9169,2,0,12991,94619,8825,7,0.02,219,12,4741850,283,406371000,71335400,1833010000
6,0,13,30,1,353,25092700000,95050,2,14021,86,3101,302,16,46.5116,2,0,13411,95052,8825,7,0.01,119,13,1359080,283,370373000,71335400,1821150000
6,0,8,20,0,354,25092700000,95136,2,14061,26,18637,308,16,0,2,0,13446,95138,8825,7,0,56,8,410929,283,399575000,71335400,1803840000
6,0,5,10,0,349,25092600000,95162,2,14061,30,17711,311,16,0,2,0,13450,95164,8825,7,0.21,56,5,513976,283,297423000,71335400,1803110000
6,0,4,0,0,346,25092600000,95192,2,14061,11,14710,302,17,0,2,0,13454,95194,8825,7,0.33,38,4,246090,283,313873000,71335400,1800230000
6,0,4,0,0,344,25092600000,95203,2,14061,0,14710,301,18,0,2,0,13455,95205,8825,7,0.12,29,4,203,283,329188000,71335400,1798390000
6,0,4,0,0,344,25092500000,95203,2,14061,0,14710,300,19,0,2,0,13455,95205,8825,7,0.04,29,4,199,283,371400000,71335400,1798480000
6,0,3,0,0,344,25092500000,95203,2,14061,1,347509,229,16,0,2,0,13455,95205,8825,7,0.02,29,4,200,283,384207000,71335400,1798480000
6,0,3,0,0,343,25092500000,95204,2,14061,0,347509,211,16,0,2,0,13455,95206,8825,7,0.01,29,3,73929,283,397491000,71335400,1798320000
6,0,0,0,0,340,25092500000,95204,2,14061,3,430592,203,16,0,2,0,13455,95206,8825,7,0.24,29,0,123083,283,287318000,71335400,1798090000
6,0,0,0,0,340,25092500000,95207,2,14061,0,430592,198,17,0,2,0,13456,95209,8825,7,0.09,29,0,204,283,301628000,71335400,1797990000
6,0,0,0,0,340,25092400000,95207,2,14061,0,430592,198,18,0,2,0,13456,95209,8825,7,0.03,29,0,201,283,316779000,71335400,1797990000
6,0,0,0,0,339,25092400000,95207,2,14061,1,2136,198,19,0,2,0,13456,95209,8825,7,0.01,29,0,110864,282,333069000,71335400,1798070000
6,0,0,0,0,339,25092400000,95208,2,14061,0,2136,195,20,0,2,0,13456,95210,8825,7,0.09,29,0,202,282,338339000,71335400,1797920000
6,0,0,0,0,331,25092400000,95208,2,14061,0,2136,193,21,0,2,0,13456,95210,8825,7,0.07,29,0,198,274,343343000,71335400,1798070000
6,0,0,0,0,331,25092400000,95208,2,14061,0,2136,190,22,0,2,0,13456,95210,8825,7,0.02,29,0,199,274,348294000,71335400,1798230000
6,0,0,0,0,331,25092400000,95208,2,14061,0,2136,186,22,0,2,0,13456,95210,8825,7,0.01,29,0,198,274,353033000,71335400,1798280000
6,0,0,0,0,331,25092400000,95208,2,14061,0,2136,185,23,0,2,0,13456,95210,8825,7,0,29,0,199,274,357690000,71335400,1798140000
6,0,0,0,0,331,25092400000,95208,2,14061,0,2136,127,22,0,2,0,13456,95210,8825,7,0,29,0,197,274,362792000,71335400,1798050000
6,0,0,0,0,331,25092400000,95208,2,14061,0,2136,104,21,0,2,0,13456,95210,8825,7,0.16,29,0,194,274,367503000,71335400,1798040000
6,0,0,0,0,331,25092400000,95208,2,14061,0,2136,97,22,0,2,0,13456,95210,8825,7,0.06,29,0,199,274,372356000,71335400,1798130000
6,0,0,0,0,331,25092400000,95208,2,14061,0,2136,94,22,0,2,0,13456,95210,8825,7,0.1,29,0,198,274,377196000,71335400,1798130000
6,0,0,0,0,331,25092400000,95208,2,14061,0,2136,87,23,0,2,0,13456,95210,8825,7,0.04,29,0,197,274,382142000,71335400,1798090000
6,0,0,0,0,331,25092400000,95208,2,14061,0,2136,83,23,0,2,0,13456,95210,8825,7,0.01,29,0,198,274,386879000,71335400,1798040000
6,0,0,0,0,331,25092400000,95208,2,14061,0,2136,78,24,0,2,0,13456,95210,8825,7,0.01,29,0,195,274,391483000,71335400,1798310000
6,0,0,0,0,331,25092400000,95208,2,14061,1,0,74,24,100,2,0,13456,95210,8825,7,0,29,0,387,274,396734000,71335400,1798330000
6,0,0,0,0,331,25092400000,95208,3,14061,0,0,68,25,100,2,0,13457,95211,8825,7,0,29,0,196,274,401898000,71335400,1798300000
6,0,0,0,0,331,25092400000,95208,3,14061,0,0,66,26,100,2,0,13457,95211,8825,7,0,29,0,195,274,406526000,71335400,1798270000
6,0,0,0,0,331,25092400000,95208,3,14061,0,0,62,26,100,2,0,13457,95211,8825,7,0,29,0,195,274,411465000,71335400,1798360000
6,0,0,0,0,331,25092400000,95208,3,14061,1,0,58,27,100,2,0,13457,95211,8825,7,0,29,0,385,274,298482000,71335400,1798350000
6,0,0,0,0,331,25092400000,95208,4,14061,0,0,44,27,100,2,0,13458,95212,8825,7,0,29,0,194,274,303825000,71335400,1798350000
6,0,0,0,0,331,25092400000,95208,4,14061,0,0,25,26,100,2,0,13458,95212,8825,7,0,29,0,194,274,308719000,71335400,1798350000
6,0,0,0,0,331,25092400000,95208,4,14061,0,0,16,25,100,2,0,13458,95212,8825,7,0,29,0,194,274,313336000,71335400,1798480000
6,0,0,0,0,331,25092300000,95208,4,14061,0,0,8,21,100,2,0,13458,95212,8825,7,0,29,0,196,274,318210000,71335400,1798510000
6,0,0,0,0,331,25092300000,95208,4,14061,0,0,7,21,100,2,0,13458,95212,8825,7,0,29,0,194,274,323405000,71335400,1798640000
6,0,0,0,0,331,25092300000,95208,4,14061,0,0,7,22,100,2,0,13458,95212,8825,7,0.08,29,0,195,274,327676000,71335400,1798990000
6,0,0,0,0,331,25092300000,95208,4,14061,0,0,7,23,100,2,0,13458,95212,8825,7,0.03,29,0,195,274,332919000,71335400,1799030000
6,0,0,0,0,331,25092300000,95208,4,14061,0,0,7,24,100,2,0,13458,95212,8825,7,0.01,29,0,195,274,337803000,71335400,1799020000
6,0,0,0,0,331,25092300000,95208,4,14061,0,0,6,24,100,2,0,13458,95212,8825,7,0,29,0,195,274,342371000,71335400,1799030000
6,0,0,0,0,331,25092300000,95208,4,14061,0,0,6,25,100,2,0,13458,95212,8825,7,0.08,29,0,194,274,347238000,71335400,1798990000
6,0,0,0,0,333,25092300000,95208,4,14061,1,69,4,14,0,2,0,13458,95212,8825,7,0.03,29,0,110860,276,361039000,71335400,1799140000
6,0,0,0,0,333,25092300000,95209,4,14061,0,69,4,15,0,2,0,13458,95213,8825,7,0.01,29,0,198,276,366207000,71335400,1799140000
6,0,0,0,0,331,25092300000,95209,4,14061,0,69,3,11,0,2,0,13458,95213,8825,7,0,29,0,195,274,370637000,71335400,1799260000
6,0,0,0,0,331,25092300000,95209,4,14061,0,69,3,12,0,2,0,13458,95213,8825,7,0,29,0,193,274,375817000,71335400,1799280000
6,0,0,0,0,331,25092300000,95209,4,14061,0,69,3,13,0,2,0,13458,95213,8825,7,0,29,0,194,274,380534000,71335400,1799550000
6,0,0,0,0,331,25092300000,95209,4,14061,0,69,3,14,0,2,0,13458,95213,8825,7,0,29,0,193,274,385263000,71335400,1799570000
6,0,0,0,0,331,25092300000,95209,4,14061,0,69,3,15,0,2,0,13458,95213,8825,7,0,29,0,194,274,390148000,71335400,1799680000
6,0,0,0,0,333,25092200000,95209,4,14061,1,75,4,12,0,2,0,13458,95213,8825,7,0,29,0,110858,276,403612000,71335500,1799680000
6,0,0,0,0,333,25092200000,95210,4,14061,0,75,4,13,0,2,0,13458,95214,8825,7,0,29,0,196,276,408945000,71335500,1799680000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,4,14,0,2,0,13458,95214,8825,7,0,29,0,193,274,413527000,71335500,1799670000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,4,15,0,2,0,13458,95214,8825,7,0,29,0,193,274,418401000,71335500,1799790000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,4,16,0,2,0,13458,95214,8825,7,0,29,0,192,274,423596000,71335500,1799830000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,4,17,0,2,0,13458,95214,8825,7,0,29,0,194,274,304342000,71335500,1799830000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,4,18,0,2,0,13458,95214,8825,7,0,29,0,194,274,309490000,71335500,1799790000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,4,19,0,2,0,13458,95214,8825,7,0,29,0,194,274,314259000,71335500,1800080000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,3,16,0,2,0,13458,95214,8825,7,0,29,0,194,274,318540000,71335500,1800080000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,3,17,0,2,0,13458,95214,8825,7,0,29,0,194,274,324176000,71335500,1800110000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,3,18,0,2,0,13458,95214,8825,7,0,29,0,194,274,328998000,71335500,1800110000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,3,19,0,2,0,13458,95214,8825,7,0.08,29,0,194,274,333276000,71335500,1800110000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,3,20,0,2,0,13458,95214,8825,7,0.03,29,0,195,274,338252000,71335500,1800260000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,2,16,0,2,0,13458,95214,8825,7,0.01,29,0,195,274,343175000,71335500,1800220000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,2,17,0,2,0,13458,95214,8825,7,0,29,0,195,274,347930000,71335500,1800220000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,2,18,0,2,0,13458,95214,8825,7,0,29,0,194,274,352914000,71335500,1800250000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,2,19,0,2,0,13458,95214,8825,7,0,29,0,192,274,357185000,71335500,1800190000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,2,20,0,2,0,13458,95214,8825,7,0,29,0,194,274,362572000,71335500,1800430000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,2,21,0,2,0,13458,95214,8825,7,0,29,0,194,274,367075000,71335500,1800550000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,2,22,0,2,0,13458,95214,8825,7,0,29,0,192,274,371811000,71300300,1800520000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,2,23,0,2,0,13458,95214,8825,7,0,29,0,191,274,377205000,71300300,1800550000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,2,24,0,2,0,13458,95214,8825,7,0,29,0,192,274,381707000,71300300,1800590000
6,0,0,0,0,331,25092200000,95210,4,14061,0,75,2,25,0,2,0,13458,95214,8825,7,0.11,29,0,194,274,386455000,71300300,1800610000
6,0,0,0,0,333,25092100000,95210,4,14061,1,108,2,11,0,2,0,13458,95214,8825,7,0.04,29,0,110859,276,400143000,71300300,1800660000
6,0,0,0,0,333,25092100000,95211,4,14061,0,108,2,12,0,2,0,13458,95215,8825,7,0.01,29,0,198,276,405310000,71300300,1800740000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,2,13,0,2,0,13458,95215,8825,7,0.01,29,0,196,274,410694000,71300300,1800700000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,2,14,0,2,0,13458,95215,8825,7,0,29,0,196,274,414979000,71300300,1800820000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,2,15,0,2,0,13458,95215,8825,7,0,29,0,195,274,419969000,71300300,1800970000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,2,16,0,2,0,13458,95215,8825,7,0,29,0,195,274,425365000,71300300,1800970000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,2,17,0,2,0,13458,95215,8825,7,0.08,29,0,195,274,429644000,71300300,1800970000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,2,18,0,2,0,13458,95215,8825,7,0.03,29,0,194,274,310392000,71300300,1801090000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,8,0,2,0,13458,95215,8825,7,0.01,29,0,193,274,315638000,71300300,1801110000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,9,0,2,0,13458,95215,8825,7,0,29,0,195,274,320904000,71300300,1801040000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,10,0,2,0,13458,95215,8825,7,0,29,0,194,274,325112000,71300300,1801040000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,11,0,2,0,13458,95215,8825,7,0,29,0,195,274,330362000,71300300,1801080000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,12,0,2,0,13458,95215,8825,7,0,29,0,194,274,335037000,71300300,1801180000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,13,0,2,0,13458,95215,8825,7,0,29,0,192,274,339507000,71300300,1801110000
6,0,0,0,0,332,25092100000,95211,4,14061,0,108,1,14,0,2,0,13458,95215,8830,8,0,30,1,194,274,345346000,71338600,1801540000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,15,0,2,0,13458,95215,8831,7,0,31,0,195,274,350709000,71341400,1801810000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,16,0,2,0,13458,95215,8831,7,0,31,0,193,274,355229000,71341400,1801900000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,17,0,2,0,13458,95215,8831,7,0.07,31,0,192,274,360476000,71341400,1801970000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,18,0,2,0,13458,95215,8831,7,0.03,31,0,193,274,364861000,71341400,1801970000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,19,0,2,0,13458,95215,8831,7,0.01,31,0,194,274,369340000,71341400,1801940000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,20,0,2,0,13458,95215,8831,7,0,31,0,194,274,374595000,71341400,1802010000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,21,0,2,0,13458,95215,8831,7,0,31,0,193,274,379848000,71341400,1801970000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,22,0,2,0,13458,95215,8831,7,0,31,0,192,274,384283000,71341400,1802070000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,23,0,2,0,13458,95215,8831,7,0,31,0,190,274,388669000,71341400,1802070000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,24,0,2,0,13458,95215,8831,7,0,31,0,190,274,393943000,71341400,1802610000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,25,0,2,0,13458,95215,8831,7,0,31,0,188,274,398387000,71341400,1802760000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,26,0,2,0,13458,95215,8831,7,0,31,0,193,274,403627000,71341400,1802760000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,27,0,2,0,13458,95215,8831,7,0,31,0,193,274,408606000,71341400,1802880000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,28,0,2,0,13458,95215,8831,7,0,31,0,192,274,413062000,71341400,1802880000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,29,0,2,0,13458,95215,8831,7,0.08,31,0,193,274,417712000,71341400,1802880000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,1,30,0,2,0,13458,95215,8831,7,0.03,31,0,194,274,422972000,71341400,1802830000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,0,-1,0,2,0,13458,95215,8831,7,0.01,31,0,192,274,427153000,71341400,1802870000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,0,-1,0,2,0,13458,95215,8831,7,0,31,0,194,274,432400000,71341400,1802870000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,0,-1,0,2,0,13458,95215,8831,7,0,31,0,193,274,315321000,71341400,1802960000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,0,-1,0,2,0,13458,95215,8831,7,0,31,0,192,274,320346000,71341400,1803400000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,0,-1,0,2,0,13458,95215,8831,7,0,31,0,193,274,324499000,71341400,1803370000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,0,-1,0,2,0,13458,95215,8831,7,0,31,0,191,274,330550000,71341400,1803370000
6,0,0,0,0,331,25092100000,95211,4,14061,0,108,0,-1,0,2,0,13458,95215,8831,7,0,31,0,191,274,334666000,71341400,1803490000
6,0,0,0,0,332,25092100000,95211,4,14061,1,1,1,0,100,2,0,13458,95215,8831,7,0,31,0,383,274,339615000,71341400,1803530000
6,0,0,0,0,331,25092100000,95211,5,14061,0,1,1,1,100,2,0,13459,95216,8831,7,0,31,0,192,274,344960000,71341400,1803500000
6,0,0,0,0,331,25092100000,95211,5,14061,0,1,1,2,100,2,0,13459,95216,8831,7,0.06,31,0,192,274,349078000,71341400,1803500000
6,0,0,0,0,331,25092100000,95211,5,14061,0,1,1,3,100,2,0,13459,95216,8831,7,0.02,31,0,193,274,355132000,71341400,1803530000
6,0,0,0,0,331,25092100000,95211,5,14061,0,1,1,4,100,2,0,13459,95216,8831,7,0.01,31,0,193,274,359236000,71341400,1803660000
6,0,0,0,0,331,25092100000,95211,5,14061,1,0,2,3,100,2,0,13459,95216,8831,7,0,31,0,383,274,364165000,71341400,1803670000
6,0,0,0,0,331,25092000000,95211,6,14061,0,0,2,4,100,2,0,13460,95217,8831,7,0,31,0,192,274,369506000,71341400,1804060000
6,0,0,0,0,331,25092000000,95211,6,14061,0,0,2,5,100,2,0,13460,95217,8831,7,0,31,0,191,274,374336000,71341400,1806790000
6,0,0,0,0,331,25092000000,95211,6,14061,0,0,2,6,100,2,0,13460,95217,8831,7,0,31,0,192,274,379343000,71341400,1805760000
6,0,0,0,0,331,25092000000,95211,6,14061,1,1,3,5,100,2,0,13460,95217,8831,7,0,31,0,381,274,383864000,71341400,1805800000
6,0,0,0,0,331,25092000000,95211,7,14061,0,1,3,6,100,2,0,13461,95218,8831,7,0,31,0,192,274,389598000,71341400,1805800000
6,0,0,0,0,331,25092000000,95211,7,14061,0,1,3,7,100,2,0,13461,95218,8831,7,0,31,0,192,274,393694000,71341400,1805940000
6,0,0,0,0,331,25092000000,95211,7,14061,0,1,3,8,100,2,0,13461,95218,8831,7,0,31,0,192,274,399737000,71341400,1805940000
6,0,0,0,0,331,25092000000,95211,7,14061,0,1,3,9,100,2,0,13461,95218,8831,7,0,31,0,192,274,403863000,71341400,1805930000
6,0,0,0,0,331,25092000000,95211,7,14061,0,1,3,10,100,2,0,13461,95218,8831,7,0,31,0,192,274,407969000,71341400,1805940000
6,0,0,0,0,331,25092000000,95211,7,14061,0,1,3,11,100,2,0,13461,95218,8831,7,0,31,0,191,274,413999000,71341400,1805930000
6,0,0,0,0,331,25092000000,95211,7,14061,0,1,3,12,100,2,0,13461,95218,8831,7,0,31,0,193,274,418108000,71341400,1806590000
6,0,0,0,0,331,25092000000,95211,7,14061,0,1,3,13,100,2,0,13461,95218,8831,7,0.04,31,0,193,274,422938000,71341400,1806590000
6,0,0,0,0,333,25092000000,95211,7,14061,1,68,4,10,0,2,0,13461,95218,8831,7,0.01,31,0,110858,276,437258000,71341400,1806780000
6,0,0,0,0,333,25092000000,95212,7,14061,0,68,4,11,0,2,0,13460,95219,8831,7,0,31,0,194,276,319005000,71341400,1806780000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,4,12,0,2,0,13460,95219,8831,7,0,31,0,192,274,324705000,71341400,1806780000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,4,13,0,2,0,13460,95219,8831,7,0,31,0,191,274,329807000,71341400,1806760000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,4,14,0,2,0,13460,95219,8831,7,0.14,31,0,192,274,334165000,71341400,1806760000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,4,15,0,2,0,13460,95219,8831,7,0.68,31,0,193,274,338546000,71341400,1806790000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,4,16,0,2,0,13460,95219,8831,7,0.88,31,0,193,274,344205000,71341400,1806790000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,4,17,0,2,0,13460,95219,8831,7,0.71,31,0,193,274,349316000,71341400,1806790000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,4,18,0,2,0,13460,95219,8831,7,0.26,31,0,193,274,353664000,71341400,1807090000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,4,19,0,2,0,13460,95219,8831,7,0.1,31,0,192,274,358021000,71341400,1807060000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,4,20,0,2,0,13460,95219,8831,7,0.04,31,0,192,274,362697000,71341400,1807030000
6,0,0,0,0,331,25092000000,95212,7,14061,0,68,4,21,0,2,0,13460,95219,8831,7,0.01,31,0,193,274,368765000,71341400,1807030000
